DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	Databases
etri_01144	ATF4	CDKN1B	468	1027	TRRUST
etri_16318	ATF4	CHAC1	468	79094	TRRUST
etri_16312	ATF4	DDIT4	468	54541	TRRUST
etri_01152	ATF4	DDR2	468	4921	TRRUST
etri_16299	ATF4	DISC1	468	27185	TRRUST
etri_16294	ATF4	F7	468	2155	TRRUST
etri_01145	ATF4	FGF19	468	9965	TRRUST
etri_01146	ATF4	FGF2	468	2247	TRRUST
etri_16297	ATF4	FGF21	468	26291	TRRUST
etri_16321	ATF4	HRK	468	8739	TRRUST
etri_16302	ATF4	IGFBP1	468	3484	TRRUST
etri_01148	ATF4	IHH	468	3549	TRRUST
etri_16306	ATF4	IRF7	468	3665	TRRUST
etri_01150	ATF4	MCM7	468	4176	TRRUST
etri_01155	ATF4	Mir106b	468	723925	TRRUST
etri_16291	ATF4	NDC80	468	10403	TRRUST
etri_16298	ATF4	NUPR1	468	26471	TRRUST
etri_16311	ATF4	PLAU	468	5328	TRRUST
etri_16313	ATF4	PTGS2	468	5743	TRRUST
etri_16314	ATF4	S100P	468	6286	TRRUST
etri_16290	ATF4	SIGMAR1	468	10280	TRRUST
etri_16296	ATF4	SIRT1	468	23411	TRRUST
etri_16295	ATF4	SIRT2	468	22933	TRRUST
etri_01154	ATF4	SPHK2	468	56848	TRRUST
etri_16322	ATF4	TNFRSF10B	468	8795	TRRUST
etri_16316	ATF4	VEGFA	468	7422	TRRUST
etri_11912	ATF5	BCL2	22809	596	TRRUST
etri_11913	ATF5	CCND3	22809	896	TRRUST
etri_11906	ATF5	CREB1	22809	1385	TRRUST
etri_11907	ATF5	CYP2B6	22809	1555	TRRUST
etri_11909	ATF5	DISC1	22809	27185	TRRUST
etri_11908	ATF5	EGR1	22809	1958	TRRUST
etri_11910	ATF5	ID1	22809	3397	TRRUST
etri_11911	ATF5	SH2D1A	22809	4068	TRRUST
etri_11925	ATF6	ATP2A2	22926	488	TRRUST
etri_11928	ATF6	BGLAP	22926	632	TRRUST
etri_11922	ATF6	DDIT3	22926	1649	TRRUST
etri_11927	ATF6	DNAJC3	22926	5611	TRRUST
etri_11924	ATF6	MAFA	22926	389692	TRRUST
etri_11934	ATF6	NR0B2	22926	8431	TRRUST
etri_11926	ATF6	NUCB1	22926	4924	TRRUST
etri_11923	ATF6	PDX1	22926	3651	TRRUST
etri_11920	ATF6	RTN3	22926	10313	TRRUST
etri_11930	ATF6	SRF	22926	6722	TRRUST
etri_11921	ATF6	STARD4	22926	134429	TRRUST
etri_11819	ATF6	WBP1	22926	23559	TRRUST
etri_00865	ATF7	ERBB2	11016	2064	TRRUST
etri_00868	ATF7	TAF12	11016	6883	TRRUST
etri_16326	ATM	APLF	472	200558	TRRUST
etri_16336	ATM	BAX	472	581	TRRUST
etri_16338	ATM	BCL2	472	596	TRRUST
etri_01156	ATM	CDKN1A	472	1026	TRRUST
etri_16344	ATM	CFLAR	472	8837	TRRUST
etri_16325	ATM	DUSP1	472	1843	TRRUST
etri_16330	ATM	FAS	472	355	TRRUST
etri_16328	ATM	FOXM1	472	2305	TRRUST
etri_16324	ATM	GADD45A	472	1647	TRRUST
etri_16329	ATM	IGF1R	472	3480	TRRUST
etri_16327	ATM	KLRK1	472	22914	TRRUST
etri_16331	ATM	MCL1	472	4170	TRRUST
etri_16332	ATM	MTF1	472	4520	TRRUST
etri_16335	ATM	PBK	472	55872	TRRUST
etri_16333	ATM	PCNA	472	5111	TRRUST
etri_16334	ATM	PMAIP1	472	5366	TRRUST
etri_16337	ATM	PVR	472	5817	TRRUST
etri_16339	ATM	SLC2A1	472	6513	TRRUST
etri_16340	ATM	SP1	472	6667	TRRUST
etri_01157	ATM	SP7	472	121340	TRRUST
etri_16341	ATM	TERF1	472	7013	TRRUST
etri_16343	ATM	TNFRSF10B	472	8795	TRRUST
etri_01158	ATM	TP53	472	7157	TRRUST
etri_16342	ATM	VEGFA	472	7422	TRRUST
etri_01161	ATOH1	BARHL1	474	56751	TRRUST
etri_01162	ATOH1	HES6	474	55502	TRRUST
etri_16345	ATOH1	MUC2	474	4583	TRRUST
etri_01159	ATOH1	NR2F6	474	2063	TRRUST
etri_01160	ATOH1	POU4F3	474	5459	TRRUST
etri_17545	ATRX	HBA1	546	3039	TRRUST
etri_17546	ATRX	HBA2	546	3040	TRRUST
etri_01180	BACH1	Hbb	571	15127	TRRUST
etri_01181	BACH1	HMOX1	571	3162	TRRUST
etri_01183	BACH1	MMP1	571	4312	TRRUST
etri_01182	BACH1	TP53	571	7157	TRRUST
etri_18700	BACH2	BCL2	60468	596	TRRUST
etri_01184	BACH2	PRDM1	60468	639	TRRUST
etri_18701	BACH2	XBP1	60468	7494	TRRUST
etri_18036	BARD1	ESR1	580	2099	TRRUST
etri_01187	BARX2	ACTA2	8538	59	TRRUST
etri_22145	BARX2	ESR1	8538	2099	TRRUST
etri_01188	BARX2	L1CAM	8538	3897	TRRUST
etri_01189	BARX2	PAX1	8538	5075	TRRUST
etri_00612	BATF	CD2	10538	914	TRRUST
etri_21497	BATF2	CCL5	116071	6352	TRRUST
etri_21496	BATF2	NOS2	116071	4843	TRRUST
etri_21498	BATF2	TNF	116071	7124	TRRUST
etri_15033	BATF3	IRF8	55509	3394	TRRUST
etri_17252	BCL11A	GATA1	53335	2623	TRRUST
etri_18046	BCL11B	BCL2L1	64919	598	TRRUST
etri_18050	BCL11B	CDKN1B	64919	1027	TRRUST
etri_18054	BCL11B	FOXP3	64919	50943	TRRUST
etri_18047	BCL11B	RUNX3	64919	864	TRRUST
etri_18055	BCL11B	ZBTB7B	64919	51043	TRRUST
etri_01192	BCL3	CCND1	602	595	TRRUST
etri_18633	BCL3	CTCF	602	10664	TRRUST
etri_01193	BCL3	CTSV	602	1515	TRRUST
etri_01194	BCL3	CXCL10	602	3627	TRRUST
etri_18634	BCL3	EGFR	602	1956	TRRUST
etri_01204	BCL3	FBXO32	602	114907	TRRUST
etri_01195	BCL3	IFNG	602	3458	TRRUST
etri_01205	BCL3	IL23A	602	51561	TRRUST
etri_18639	BCL3	MYB	602	4602	TRRUST
etri_01196	BCL3	NFKB1	602	4790	TRRUST
etri_01197	BCL3	NFKB2	602	4791	TRRUST
etri_01198	BCL3	NOS1	602	4842	TRRUST
etri_18640	BCL3	RELA	602	5970	TRRUST
etri_01191	BCL3	RUNX1	602	861	TRRUST
etri_01199	BCL3	TNF	602	7124	TRRUST
etri_01200	BCL3	TNFAIP3	602	7128	TRRUST
etri_01202	BCL3	TNFRSF12A	602	51330	TRRUST
etri_01203	BCL3	TRIM63	602	84676	TRRUST
etri_01201	BCL3	UBC	602	7316	TRRUST
etri_01228	BCL6	BATF	604	10538	TRRUST
etri_18691	BCL6	CCND2	604	894	TRRUST
etri_18693	BCL6	CD80	604	941	TRRUST
etri_01210	BCL6	CDKN1A	604	1026	TRRUST
etri_01211	BCL6	CDKN1B	604	1027	TRRUST
etri_01212	BCL6	CDKN2B	604	1030	TRRUST
etri_18642	BCL6	CHEK1	604	1111	TRRUST
etri_01214	BCL6	CSF1R	604	1436	TRRUST
etri_01215	BCL6	GADD45A	604	1647	TRRUST
etri_01216	BCL6	GATA3	604	2625	TRRUST
etri_01229	BCL6	HDAC7	604	51564	TRRUST
etri_01219	BCL6	IL17A	604	3605	TRRUST
etri_18658	BCL6	IRF4	604	3662	TRRUST
etri_18694	BCL6	LITAF	604	9516	TRRUST
etri_01227	BCL6	Mir21a	604	387140	TRRUST
etri_01223	BCL6	MYC	604	4609	TRRUST
etri_18661	BCL6	NFKB1	604	4790	TRRUST
etri_18666	BCL6	PDCD2	604	5134	TRRUST
etri_01209	BCL6	PRDM1	604	639	TRRUST
etri_01224	BCL6	RORC	604	6097	TRRUST
etri_01226	BCL6	SOCS2	604	8835	TRRUST
etri_18681	BCL6	STAT3	604	6774	TRRUST
etri_18687	BCL6	SUMO1	604	7341	TRRUST
etri_01230	BCL6	TBX21	604	30009	TRRUST
etri_18688	BCL6	XBP1	604	7494	TRRUST
etri_01190	BCL6B	RBPJ	255877	3516	TRRUST
etri_17711	BDP1	MYC	55814	4609	TRRUST
etri_17712	BDP1	RB1	55814	5925	TRRUST
etri_17713	BDP1	TP53	55814	7157	TRRUST
etri_10140	BHLHE40	IL2RA	8553	3559	TRRUST
etri_21936	BHLHE41	CCND1	79365	595	TRRUST
etri_21935	BHLHE41	MLH1	79365	4292	TRRUST
etri_13291	BIN1	MYC	274	4609	TRRUST
etri_18852	BMI1	TERT	648	7015	TRRUST
etri_01275	BMP4	CHST11	652	50515	TRRUST
etri_01277	BMP6	MYCN	654	4613	TRRUST
etri_11314	BPTF	HOXC8	2186	3224	TRRUST
etri_01280	BRCA1	AKT1	672	207	TRRUST
etri_19802	BRCA1	AREG	672	374	TRRUST
etri_19790	BRCA1	ASPM	672	259266	TRRUST
etri_19807	BRCA1	ATM	672	472	TRRUST
etri_19808	BRCA1	BACH1	672	571	TRRUST
etri_19814	BRCA1	BRCA2	672	675	TRRUST
etri_19822	BRCA1	CASR	672	846	TRRUST
etri_19825	BRCA1	CCNB1	672	891	TRRUST
etri_19810	BRCA1	CCND1	672	595	TRRUST
etri_19771	BRCA1	CDH3	672	1001	TRRUST
etri_01281	BRCA1	CDKN1A	672	1026	TRRUST
etri_19772	BRCA1	CDKN1B	672	1027	TRRUST
etri_19775	BRCA1	CTSD	672	1509	TRRUST
etri_19791	BRCA1	CXCL1	672	2919	TRRUST
etri_19779	BRCA1	DDB2	672	1643	TRRUST
etri_19781	BRCA1	DDIT3	672	1649	TRRUST
etri_19782	BRCA1	E2F6	672	1876	TRRUST
etri_19783	BRCA1	EGFR	672	1956	TRRUST
etri_19784	BRCA1	EGR1	672	1958	TRRUST
etri_19785	BRCA1	EP300	672	2033	TRRUST
etri_19786	BRCA1	ESR1	672	2099	TRRUST
etri_19789	BRCA1	FOS	672	2353	TRRUST
etri_19787	BRCA1	FOXC1	672	2296	TRRUST
etri_19788	BRCA1	FOXC2	672	2303	TRRUST
etri_19774	BRCA1	FST	672	10468	TRRUST
etri_19780	BRCA1	GADD45A	672	1647	TRRUST
etri_19792	BRCA1	HIF1A	672	3091	TRRUST
etri_01282	BRCA1	Hmga2	672	15364	TRRUST
etri_19821	BRCA1	HMGA2	672	8091	TRRUST
etri_19793	BRCA1	HNRNPA2B1	672	3181	TRRUST
etri_19794	BRCA1	HSPA5	672	3309	TRRUST
etri_19797	BRCA1	IGF1	672	3479	TRRUST
etri_19798	BRCA1	IGF1R	672	3480	TRRUST
etri_19799	BRCA1	IRF7	672	3665	TRRUST
etri_19773	BRCA1	IRF9	672	10379	TRRUST
etri_19800	BRCA1	JAK1	672	3716	TRRUST
etri_19801	BRCA1	JAK2	672	3717	TRRUST
etri_19823	BRCA1	KHSRP	672	8570	TRRUST
etri_19804	BRCA1	KRT17	672	3872	TRRUST
etri_19805	BRCA1	KRT18	672	3875	TRRUST
etri_19803	BRCA1	KRT5	672	3852	TRRUST
etri_01286	BRCA1	MAD2L1	672	4085	TRRUST
etri_19826	BRCA1	MDC1	672	9656	TRRUST
etri_01283	BRCA1	MDM2	672	4193	TRRUST
etri_19806	BRCA1	MYC	672	4609	TRRUST
etri_01284	BRCA1	RAD51	672	5888	TRRUST
etri_19811	BRCA1	RNASEL	672	6041	TRRUST
etri_19812	BRCA1	S100A2	672	6273	TRRUST
etri_01287	BRCA1	SIRT1	672	23411	TRRUST
etri_19817	BRCA1	STAT3	672	6774	TRRUST
etri_19818	BRCA1	TFF1	672	7031	TRRUST
etri_19824	BRCA1	TP63	672	8626	TRRUST
etri_01285	BRCA1	TPT1	672	7178	TRRUST
etri_19819	BRCA1	VEGFA	672	7422	TRRUST
etri_19820	BRCA1	XPC	672	7508	TRRUST
etri_01288	BRCA2	CDKN1A	675	1026	TRRUST
etri_19921	BRCA2	DMC1	675	11144	TRRUST
etri_19922	BRCA2	PSMD3	675	5709	TRRUST
etri_19924	BRCA2	PSMD6	675	9861	TRRUST
etri_19923	BRCA2	RAD51	675	5888	TRRUST
etri_13367	BRD7	BRD2	29117	6046	TRRUST
etri_13368	BRD7	BRD3	29117	8019	TRRUST
etri_13366	BRD7	E2F3	29117	1871	TRRUST
etri_22101	BRIP1	BARD1	83990	580	TRRUST
etri_22100	BRIP1	MLH1	83990	4292	TRRUST
etri_21919	BRPF1	ING5	7862	84289	TRRUST
etri_21918	BRPF1	MEAF6	7862	64769	TRRUST
etri_22616	BTAF1	DR1	9044	1810	TRRUST
etri_22617	BTAF1	TBP	9044	6908	TRRUST
etri_20536	BTF3	ABL2	689	27	TRRUST
etri_20537	BTF3	ATM	689	472	TRRUST
etri_20534	BTF3	EPHB2	689	2048	TRRUST
etri_20539	BTF3	HPSE2	689	60495	TRRUST
etri_20541	BTF3	MADCAM1	689	8174	TRRUST
etri_20533	BTF3	MRVI1	689	10335	TRRUST
etri_20538	BTF3	NFKB1	689	4790	TRRUST
etri_20535	BTF3	RRAS2	689	22800	TRRUST
etri_20540	BTF3	SSPN	689	8082	TRRUST
etri_01300	BTG2	ATOH1	7832	474	TRRUST
etri_21911	BTG2	CCND1	7832	595	TRRUST
etri_01301	BTG2	CREB1	7832	1385	TRRUST
etri_21909	BTG2	HRAS	7832	3265	TRRUST
etri_21910	BTG2	KLK3	7832	354	TRRUST
etri_21912	BTG2	SPHK1	7832	8877	TRRUST
etri_01302	BUB3	APOD	9184	347	TRRUST
etri_01512	CBFA2T3	EPB42	863	2038	TRRUST
etri_22321	CBFA2T3	TCF12	863	6938	TRRUST
etri_22320	CBFA2T3	ZNF652	863	22834	TRRUST
etri_22357	CBFB	GATA1	865	2623	TRRUST
etri_22359	CBFB	RUNX1	865	861	TRRUST
etri_22358	CBFB	RUNX2	865	860	TRRUST
etri_22360	CBFB	RUNX3	865	864	TRRUST
etri_16968	CBX6	CCNE1	23466	898	TRRUST
etri_12337	CBX7	CCNE1	23492	898	TRRUST
etri_12338	CBX7	CDH1	23492	999	TRRUST
etri_17998	CBX8	CDKN1A	57332	1026	TRRUST
etri_01540	CCND1	CDKN2A	595	1029	TRRUST
etri_01541	CD7	NFKB1	924	4790	TRRUST
etri_22930	CDC5L	PLRG1	988	5356	TRRUST
etri_17692	CDCA7L	MAOB	55536	4129	TRRUST
etri_01544	CDX1	CDX2	1044	1045	TRRUST
etri_00232	CDX1	IRF2BP2	1044	359948	TRRUST
etri_00234	CDX1	KRT20	1044	54474	TRRUST
etri_01545	CDX1	MAFB	1044	9935	TRRUST
etri_00233	CDX1	PCNA	1044	5111	TRRUST
etri_00230	CDX1	POSTN	1044	10631	TRRUST
etri_00236	CDX1	PTGS2	1044	5743	TRRUST
etri_00238	CDX1	TBP	1044	6908	TRRUST
etri_00259	CDX2	ABCB1	1045	5243	TRRUST
etri_00255	CDX2	ACAT2	1045	39	TRRUST
etri_00253	CDX2	APC	1045	324	TRRUST
etri_00275	CDX2	AXIN2	1045	8313	TRRUST
etri_00241	CDX2	CDH17	1045	1015	TRRUST
etri_01549	CDX2	CDX4	1045	1046	TRRUST
etri_00274	CDX2	ELMO3	1045	79767	TRRUST
etri_00247	CDX2	FUT2	1045	2524	TRRUST
etri_01546	CDX2	GLB1	1045	2720	TRRUST
etri_00249	CDX2	GSK3B	1045	2932	TRRUST
etri_00250	CDX2	GSPT1	1045	2935	TRRUST
etri_00251	CDX2	GSTP1	1045	2950	TRRUST
etri_00279	CDX2	HEPH	1045	9843	TRRUST
etri_00254	CDX2	IGFBP3	1045	3486	TRRUST
etri_01550	CDX2	KITLG	1045	4254	TRRUST
etri_00278	CDX2	KLF4	1045	9314	TRRUST
etri_00257	CDX2	MEP1A	1045	4224	TRRUST
etri_01554	CDX2	MGAM	1045	8972	TRRUST
etri_00244	CDX2	MUC17	1045	140453	TRRUST
etri_01551	CDX2	POU5F1	1045	5460	TRRUST
etri_00262	CDX2	PTGS2	1045	5743	TRRUST
etri_00276	CDX2	REG4	1045	83998	TRRUST
etri_01552	CDX2	SHH	1045	6469	TRRUST
etri_00266	CDX2	SLC15A1	1045	6564	TRRUST
etri_00265	CDX2	SLC9A2	1045	6549	TRRUST
etri_00267	CDX2	SP1	1045	6667	TRRUST
etri_00268	CDX2	TFF3	1045	7033	TRRUST
etri_00270	CDX2	UGT2B15	1045	7366	TRRUST
etri_00271	CDX2	UGT2B17	1045	7367	TRRUST
etri_01553	CDX2	Xist	1045	213742	TRRUST
etri_01556	CDX4	HOXA9	1046	3205	TRRUST
etri_01560	CEBPA	ALDH3A1	1050	218	TRRUST
etri_01563	CEBPA	APOD	1050	347	TRRUST
etri_00369	CEBPA	CD163	1050	9332	TRRUST
etri_01567	CEBPA	CLU	1050	1191	TRRUST
etri_01570	CEBPA	CRABP2	1050	1382	TRRUST
etri_00294	CEBPA	CSF1	1050	1435	TRRUST
etri_00295	CEBPA	CSF2RA	1050	1438	TRRUST
etri_00330	CEBPA	CXCR2	1050	3579	TRRUST
etri_00300	CEBPA	CYP3A4	1050	1576	TRRUST
etri_00301	CEBPA	DEFA1	1050	1667	TRRUST
etri_00309	CEBPA	FN1	1050	2335	TRRUST
etri_00350	CEBPA	HAMP	1050	57817	TRRUST
etri_00313	CEBPA	HK3	1050	3101	TRRUST
etri_00370	CEBPA	HOMER3	1050	9454	TRRUST
etri_00343	CEBPA	HSD17B11	1050	51170	TRRUST
etri_00317	CEBPA	HSPA4	1050	3308	TRRUST
etri_00320	CEBPA	ICAM1	1050	3383	TRRUST
etri_00321	CEBPA	ID1	1050	3397	TRRUST
etri_00325	CEBPA	IL3	1050	3562	TRRUST
etri_00327	CEBPA	IL5	1050	3567	TRRUST
etri_00328	CEBPA	IL6	1050	3569	TRRUST
etri_00332	CEBPA	INSR	1050	3643	TRRUST
etri_00367	CEBPA	MAD1L1	1050	8379	TRRUST
etri_00338	CEBPA	MSR1	1050	4481	TRRUST
etri_01577	CEBPA	MSTN	1050	2660	TRRUST
etri_01579	CEBPA	NOS2	1050	4843	TRRUST
etri_01586	CEBPA	NR1H3	1050	10062	TRRUST
etri_00341	CEBPA	PCK1	1050	5105	TRRUST
etri_00342	CEBPA	PCK2	1050	5106	TRRUST
etri_00346	CEBPA	PRL	1050	5617	TRRUST
etri_01581	CEBPA	PRTN3	1050	5657	TRRUST
etri_00340	CEBPA	SERPINC1	1050	462	TRRUST
etri_00357	CEBPA	SFTPD	1050	6441	TRRUST
etri_00358	CEBPA	SLC10A1	1050	6554	TRRUST
etri_00368	CEBPA	SOCS3	1050	9021	TRRUST
etri_00359	CEBPA	SPI1	1050	6688	TRRUST
etri_00362	CEBPA	STAT3	1050	6774	TRRUST
etri_00344	CEBPA	TLR9	1050	54106	TRRUST
etri_00366	CEBPA	VLDLR	1050	7436	TRRUST
etri_01587	CEBPA	ZBTB16	1050	7704	TRRUST
etri_01591	CEBPB	ABL1	1051	25	TRRUST
etri_01592	CEBPB	ABL2	1051	27	TRRUST
etri_00385	CEBPB	ADM	1051	133	TRRUST
etri_01594	CEBPB	ALDH3A1	1051	218	TRRUST
etri_01597	CEBPB	BGLAP	1051	632	TRRUST
etri_01612	CEBPB	CCN1	1051	3491	TRRUST
etri_00373	CEBPB	CDKN1A	1051	1026	TRRUST
etri_01601	CEBPB	CLU	1051	1191	TRRUST
etri_00391	CEBPB	CSF3R	1051	1441	TRRUST
etri_01603	CEBPB	CSN2	1051	1447	TRRUST
etri_00394	CEBPB	CSRP1	1051	1465	TRRUST
etri_01602	CEBPB	CXCR4	1051	7852	TRRUST
etri_00399	CEBPB	DDIT3	1051	1649	TRRUST
etri_00404	CEBPB	F8	1051	2157	TRRUST
etri_01609	CEBPB	FOXF1	1051	2294	TRRUST
etri_00445	CEBPB	FURIN	1051	5045	TRRUST
etri_00377	CEBPB	GADD45G	1051	10912	TRRUST
etri_00486	CEBPB	GDF15	1051	9518	TRRUST
etri_00374	CEBPB	GNLY	1051	10578	TRRUST
etri_01607	CEBPB	GSTA5	1051	221357	TRRUST
etri_00412	CEBPB	HBB	1051	3043	TRRUST
etri_01610	CEBPB	HGF	1051	3082	TRRUST
etri_01608	CEBPB	HLA-A	1051	3105	TRRUST
etri_00416	CEBPB	HSF1	1051	3297	TRRUST
etri_00423	CEBPB	IL3	1051	3562	TRRUST
etri_00425	CEBPB	IL5	1051	3567	TRRUST
etri_01613	CEBPB	IL5RA	1051	3568	TRRUST
etri_00431	CEBPB	INSR	1051	3643	TRRUST
etri_00484	CEBPB	MAD1L1	1051	8379	TRRUST
etri_01614	CEBPB	MAFB	1051	9935	TRRUST
etri_00444	CEBPB	OXTR	1051	5021	TRRUST
etri_01618	CEBPB	PCK1	1051	5105	TRRUST
etri_00446	CEBPB	PCK2	1051	5106	TRRUST
etri_00376	CEBPB	PLAC1	1051	10761	TRRUST
etri_00451	CEBPB	PRL	1051	5617	TRRUST
etri_00411	CEBPB	PRSS50	1051	29122	TRRUST
etri_01623	CEBPB	PTGS1	1051	5742	TRRUST
etri_00453	CEBPB	PTPN13	1051	5783	TRRUST
etri_01598	CEBPB	RUNX2	1051	860	TRRUST
etri_00459	CEBPB	SAA2	1051	6289	TRRUST
etri_01631	CEBPB	SCGB1A1	1051	7356	TRRUST
etri_01619	CEBPB	SERPINE1	1051	5054	TRRUST
etri_00468	CEBPB	SFTPD	1051	6441	TRRUST
etri_00397	CEBPB	SLC5A8	1051	160728	TRRUST
etri_01626	CEBPB	SNRPN	1051	6638	TRRUST
etri_01600	CEBPB	SOCS3	1051	9021	TRRUST
etri_00474	CEBPB	TFF3	1051	7033	TRRUST
etri_00478	CEBPB	TOP1	1051	7150	TRRUST
etri_01629	CEBPB	TP53	1051	7157	TRRUST
etri_00480	CEBPB	XBP1	1051	7494	TRRUST
etri_00574	CEBPD	CASP8	1052	841	TRRUST
etri_00555	CEBPD	CCL20	1052	6364	TRRUST
etri_00525	CEBPD	CXCL1	1052	2919	TRRUST
etri_00495	CEBPD	GADD45G	1052	10912	TRRUST
etri_00546	CEBPD	IL23A	1052	51561	TRRUST
etri_00545	CEBPD	PDGFRA	1052	5156	TRRUST
etri_00548	CEBPD	POU5F1	1052	5460	TRRUST
etri_00551	CEBPD	PRL	1052	5617	TRRUST
etri_00563	CEBPD	TNF	1052	7124	TRRUST
etri_00603	CEBPE	MMP2	1053	4313	TRRUST
etri_00604	CEBPE	MYC	1053	4609	TRRUST
etri_00607	CEBPE	SPI1	1053	6688	TRRUST
etri_01692	CEBPG	CEBPA	1054	1050	TRRUST
etri_01693	CEBPG	CEBPB	1054	1051	TRRUST
etri_00613	CEBPG	HBB	1054	3043	TRRUST
etri_00618	CEBPG	SFTPD	1054	6441	TRRUST
etri_00092	CEBPZ	APC	10153	324	TRRUST
etri_00088	CEBPZ	COL1A2	10153	1278	TRRUST
etri_00091	CEBPZ	GZMB	10153	3002	TRRUST
etri_01589	CEBPZ	Hspa1b	10153	15511	TRRUST
etri_01694	CHD1	Ubtfl1	1105	546118	TRRUST
etri_00884	CHD4	CD79A	1108	973	TRRUST
etri_00812	CHD4	ID2	1108	3398	TRRUST
etri_00813	CHD4	JUN	1108	3725	TRRUST
etri_00814	CHD4	NGFR	1108	4804	TRRUST
etri_00883	CHD4	RNF8	1108	9025	TRRUST
etri_14118	CHD7	GLI3	55636	2737	TRRUST
etri_14119	CHD7	JAG1	55636	182	TRRUST
etri_14120	CHD7	MYCN	55636	4613	TRRUST
etri_14121	CHD7	SOX11	55636	6664	TRRUST
etri_14122	CHD7	SOX4	55636	6659	TRRUST
etri_18020	CHD8	BRCA1	57680	672	TRRUST
etri_18022	CHD8	CCNE2	57680	9134	TRRUST
etri_18015	CHD8	HOXA2	57680	3199	TRRUST
etri_18017	CHD8	MYC	57680	4609	TRRUST
etri_20433	CHD8	STAT3	57680	6774	TRRUST
etri_20434	CHD8	TCF4	57680	6925	TRRUST
etri_18021	CHD8	TYMS	57680	7298	TRRUST
etri_15493	CIITA	COL1A1	4261	1277	TRRUST
etri_01303	CIITA	COL1A2	4261	1278	TRRUST
etri_15494	CIITA	CREBBP	4261	1387	TRRUST
etri_15513	CIITA	FASLG	4261	356	TRRUST
etri_15497	CIITA	HLA-A	4261	3105	TRRUST
etri_15498	CIITA	HLA-B	4261	3106	TRRUST
etri_15499	CIITA	HLA-C	4261	3107	TRRUST
etri_15500	CIITA	HLA-DMA	4261	3108	TRRUST
etri_15501	CIITA	HLA-DMB	4261	3109	TRRUST
etri_15502	CIITA	HLA-DOA	4261	3111	TRRUST
etri_15503	CIITA	HLA-DOB	4261	3112	TRRUST
etri_15504	CIITA	HLA-DPB1	4261	3115	TRRUST
etri_15505	CIITA	HLA-DQB1	4261	3119	TRRUST
etri_15507	CIITA	HLA-DRB1	4261	3123	TRRUST
etri_15508	CIITA	HLA-DRB3	4261	3125	TRRUST
etri_15509	CIITA	HLA-DRB4	4261	3126	TRRUST
etri_15510	CIITA	HLA-DRB5	4261	3127	TRRUST
etri_15511	CIITA	HLA-F	4261	3134	TRRUST
etri_15512	CIITA	HLA-G	4261	3135	TRRUST
etri_15514	CIITA	IL4	4261	3565	TRRUST
etri_15515	CIITA	IRF1	4261	3659	TRRUST
etri_15516	CIITA	IRF2	4261	3660	TRRUST
etri_15517	CIITA	MMP9	4261	4318	TRRUST
etri_01304	CIITA	NFATC1	4261	4772	TRRUST
etri_01305	CIITA	OSCAR	4261	126014	TRRUST
etri_15519	CIITA	PLXNA1	4261	5361	TRRUST
etri_15521	CIITA	PSMC5	4261	5705	TRRUST
etri_15524	CIITA	S100A4	4261	6275	TRRUST
etri_15496	CIITA	SIRT1	4261	23411	TRRUST
etri_15495	CIITA	SLC26A3	4261	1811	TRRUST
etri_15525	CIITA	STAT1	4261	6772	TRRUST
etri_05235	CITED2	CEBPA	10370	1050	TRRUST
etri_05236	CITED2	FGF9	10370	2254	TRRUST
etri_05237	CITED2	LDHB	10370	3945	TRRUST
etri_05245	CITED2	LDHD	10370	197257	TRRUST
etri_00168	CITED2	MMP1	10370	4312	TRRUST
etri_00169	CITED2	MMP13	10370	4322	TRRUST
etri_05243	CITED2	NR5A1	10370	2516	TRRUST
etri_05240	CITED2	PDK2	10370	5164	TRRUST
etri_05244	CITED2	PDK4	10370	5166	TRRUST
etri_05241	CITED2	PPARG	10370	5468	TRRUST
etri_05238	CITED2	SMAD3	10370	4088	TRRUST
etri_05242	CITED2	WNT4	10370	54361	TRRUST
etri_01717	CLOCK	Bhlhe41	9575	79362	TRRUST
etri_22822	CLOCK	BHLHE41	9575	79365	TRRUST
etri_01702	CLOCK	CRY1	9575	1407	TRRUST
etri_22820	CLOCK	DEC1	9575	50514	TRRUST
etri_22818	CLOCK	KAT5	9575	10524	TRRUST
etri_01716	CLOCK	NAMPT	9575	10135	TRRUST
etri_01715	CLOCK	NR0B2	9575	8431	TRRUST
etri_22819	CLOCK	NR3C1	9575	2908	TRRUST
etri_22823	CLOCK	PER3	9575	8863	TRRUST
etri_01709	CLOCK	SCNN1A	9575	6337	TRRUST
etri_01708	CLOCK	SERPINE1	9575	5054	TRRUST
etri_01710	CLOCK	SERPINE2	9575	5270	TRRUST
etri_22821	CLOCK	STAR	9575	6770	TRRUST
etri_01712	CLOCK	THBD	9575	7056	TRRUST
etri_01713	CLOCK	TPO	9575	7173	TRRUST
etri_01714	CLOCK	VWF	9575	7450	TRRUST
etri_21817	CNBP	MYC	7555	4609	TRRUST
etri_12259	CNOT3	MYC	4849	4609	TRRUST
etri_12260	CNOT3	ZFX	4849	7543	TRRUST
etri_13399	CNOT7	MSMB	29883	4477	TRRUST
etri_13400	CNOT7	PMP22	29883	5376	TRRUST
etri_06880	CNOT7	TOB1	29883	10140	TRRUST
etri_22744	CNOT8	MSMB	9337	4477	TRRUST
