TF_Symbol	TF_Entrez_ID	PubMed_ID	Database	Status
CEBPB	1051	19521987	TRRUST	unexamined
CEBPB	1051	16757577	TRRUST	unexamined
CEBPB	1051	10542249	TRRUST	unexamined
CEBPB	1051	10959692	TRRUST	unexamined
CEBPB	1051	20382118	TRRUST	unexamined
CEBPB	1051	20690902	TRRUST	unexamined
CEBPB	1051	18462069	TRRUST	unexamined
CEBPB	1051	15833715	TRRUST	unexamined
CEBPB	1051	11331273	TRRUST	unexamined
CEBPB	1051	11801594	TRRUST	unexamined
CEBPB	1051	10383163	TRRUST	unexamined
CEBPB	1051	10801783	TRRUST	unexamined
CEBPB	1051	17386941	TRRUST	unexamined
CEBPB	1051	12496392	TRRUST	unexamined
CEBPB	1051	15048722	TRRUST	unexamined
CEBPB	1051	7594540	TRRUST	unexamined
CEBPB	1051	10903137	TRRUST	unexamined
CEBPB	1051	11120852	TRRUST	unexamined
CEBPB	1051	8725624	TRRUST	unexamined
CEBPB	1051	15085176	TRRUST	unexamined
CEBPB	1051	15688424	TRRUST	unexamined
CEBPB	1051	12493739	TRRUST	unexamined
CEBPB	1051	22981205	TRRUST	unexamined
CEBPB	1051	8288055	TRRUST	unexamined
CEBPB	1051	19717648	TRRUST	unexamined
CEBPB	1051	19723873	TRRUST	unexamined
CEBPB	1051	15385533	TRRUST	unexamined
CEBPB	1051	21734268	TRRUST	unexamined
CEBPB	1051	8132667	TRRUST	unexamined
CEBPB	1051	8093246	TRRUST	unexamined
CEBPB	1051	15044620	TRRUST	unexamined
CEBPB	1051	10455153	TRRUST	unexamined
CEBPB	1051	10956548	TRRUST	unexamined
CEBPB	1051	16699180	TRRUST	unexamined
CEBPB	1051	16820889	TRRUST	unexamined
CEBPB	1051	17556653	TRRUST	unexamined
CEBPB	1051	18294142	TRRUST	unexamined
CEBPB	1051	18820298	TRRUST	unexamined
CEBPB	1051	7559624	TRRUST	unexamined
CEBPB	1051	11696979	TRRUST	unexamined
CEBPB	1051	19043455	TRRUST	unexamined
CEBPB	1051	9706399	TRRUST	unexamined
CEBPB	1051	12410800	TRRUST	unexamined
CEBPB	1051	8244997	TRRUST	unexamined
CEBPB	1051	11912209	TRRUST	unexamined
CEBPB	1051	11031103	TRRUST	unexamined
CEBPB	1051	15652157	TRRUST	unexamined
CEBPB	1051	10473624	TRRUST	unexamined
CEBPB	1051	11111087	TRRUST	unexamined
CEBPB	1051	18583320	TRRUST	unexamined
CEBPB	1051	19150388	TRRUST	unexamined
CEBPB	1051	12297725	TRRUST	unexamined
CEBPB	1051	10629048	TRRUST	unexamined
CEBPB	1051	9566900	TRRUST	unexamined
CEBPB	1051	7876106	TRRUST	unexamined
CEBPB	1051	7935377	TRRUST	unexamined
CEBPB	1051	8524227	TRRUST	unexamined
CEBPB	1051	21345218	TRRUST	unexamined
CEBPB	1051	24086573	TRRUST	unexamined
CEBPB	1051	19563810	TRRUST	unexamined
CEBPB	1051	10591537	TRRUST	unexamined
CEBPB	1051	16326703	TRRUST	unexamined
CEBPB	1051	21813505	TRRUST	unexamined
CEBPB	1051	15713650	TRRUST	unexamined
CEBPB	1051	21292824	TRRUST	unexamined
CEBPB	1051	17579210	TRRUST	unexamined
CEBPB	1051	21612856	TRRUST	unexamined
CEBPB	1051	11733516	TRRUST	unexamined
CEBPB	1051	16431920	TRRUST	unexamined
CEBPB	1051	19663997	TRRUST	unexamined
CEBPB	1051	21464964	TRRUST	unexamined
CEBPB	1051	23966000	TRRUST	unexamined
CEBPB	1051	11866474	TRRUST	unexamined
CEBPB	1051	21455770	TRRUST	unexamined
CEBPB	1051	7513199	TRRUST	unexamined
CEBPB	1051	11726661	TRRUST	unexamined
CEBPB	1051	11278638	TRRUST	unexamined
CEBPB	1051	15860545	TRRUST	unexamined
CEBPB	1051	18180320	TRRUST	unexamined
CEBPB	1051	15870285	TRRUST	unexamined
CEBPB	1051	12184911	TRRUST	unexamined
CEBPB	1051	16144835	TRRUST	unexamined
CEBPB	1051	9315634	TRRUST	unexamined
CEBPB	1051	15809228	TRRUST	unexamined
CEBPB	1051	14670622	TRRUST	unexamined
CEBPB	1051	16399630	TRRUST	unexamined
CEBPB	1051	16867259	TRRUST	unexamined
CEBPB	1051	19231596	TRRUST	unexamined
CEBPB	1051	1730090	TRRUST	unexamined
CEBPB	1051	12665574	TRRUST	unexamined
CEBPB	1051	19440205	TRRUST	unexamined
CEBPB	1051	21098707	TRRUST	unexamined
CEBPB	1051	10224054	TRRUST	unexamined
CEBPB	1051	12560325	TRRUST	unexamined
CEBPB	1051	17197388	TRRUST	unexamined
CEBPB	1051	23178591	TRRUST	unexamined
CEBPB	1051	19491401	TRRUST	unexamined
CEBPB	1051	9561442	TRRUST	unexamined
CEBPB	1051	10652293	TRRUST	unexamined
CEBPB	1051	10841183	TRRUST	unexamined
CEBPB	1051	11278846	TRRUST	unexamined
CEBPB	1051	14552705	TRRUST	unexamined
CEBPB	1051	17996688	TRRUST	unexamined
CEBPB	1051	18650268	TRRUST	unexamined
CEBPB	1051	20506344	TRRUST	unexamined
CEBPB	1051	14701722	TRRUST	unexamined
CEBPB	1051	15361068	TRRUST	unexamined
CEBPB	1051	15762841	TRRUST	unexamined
CEBPB	1051	14500549	TRRUST	unexamined
CEBPD	1052	15158360	CytReg	unexamined
CEBPD	1052	8999951	CytReg	unexamined
CEBPD	1052	12847250	CytReg	unexamined
CEBPD	1052	11413310	CytReg	unexamined
CEBPD	1052	7499410	HTRIdb_LC	unexamined
CEBPD	1052	12571239	HTRIdb_LC	unexamined
CEBPD	1052	12842822	HTRIdb_LC	unexamined
CEBPD	1052	19103645	HTRIdb_LC	unexamined
CEBPD	1052	10956548	HTRIdb_LC	unexamined
CEBPD	1052	21072181	InnateDB	unexamined
CEBPD	1052	11160296	InnateDB	unexamined
CEBPD	1052	21659508	InnateDB	unexamined
CEBPD	1052	18519709	InnateDB	unexamined
CEBPD	1052	20971808	InnateDB	unexamined
CEBPD	1052	25889814	InnateDB	unexamined
CEBPD	1052	12571239	InnateDB	unexamined
CEBPD	1052	15588942	InnateDB	unexamined
CEBPD	1052	20829351	InnateDB	unexamined
CEBPD	1052	18619497	InnateDB	unexamined
CEBPD	1052	16397300	InnateDB	unexamined
CEBPD	1052	18820298	InnateDB	unexamined
CEBPD	1052	20385105	InnateDB	unexamined
CEBPD	1052	16461934	InnateDB	unexamined
CEBPD	1052	19270711	InnateDB	unexamined
CEBPD	1052	17060461	InnateDB	unexamined
CEBPD	1052	12177065	InnateDB	unexamined
CEBPD	1052	19782405	InnateDB	unexamined
CEBPD	1052	16798734	InnateDB	unexamined
CEBPD	1052	19244213	InnateDB	unexamined
CEBPD	1052	19811452	InnateDB	unexamined
CEBPD	1052	26307680	PubMedQuery	unexamined
CEBPD	1052	21980073	PubMedQuery	unexamined
CEBPD	1052	20220144	PubMedQuery	unexamined
CEBPD	1052	16550919	PubMedQuery	unexamined
CEBPD	1052	16322893	PubMedQuery	unexamined
CEBPD	1052	16054042	PubMedQuery	unexamined
CEBPD	1052	15901830	PubMedQuery	unexamined
CEBPD	1052	15812237	PubMedQuery	unexamined
CEBPD	1052	12711321	PubMedQuery	unexamined
CEBPD	1052	11792653	PubMedQuery	unexamined
CEBPD	1052	17060461	TFactS	unexamined
CEBPD	1052	20506344	TFactS	unexamined
CEBPD	1052	15762841	TFactS	unexamined
CEBPD	1052	7713908	TFe	unexamined
CEBPD	1052	11012671	TRRUST	unexamined
CEBPD	1052	11994385	TRRUST	unexamined
CEBPD	1052	20971808	TRRUST	unexamined
CEBPD	1052	22347430	TRRUST	unexamined
CEBPD	1052	12842822	TRRUST	unexamined
CEBPD	1052	23028973	TRRUST	unexamined
CEBPD	1052	11278956	TRRUST	unexamined
CEBPD	1052	15284209	TRRUST	unexamined
CEBPD	1052	10649448	TRRUST	unexamined
CEBPD	1052	18619497	TRRUST	unexamined
CEBPD	1052	10455153	TRRUST	unexamined
CEBPD	1052	7559624	TRRUST	unexamined
CEBPD	1052	20385105	TRRUST	unexamined
CEBPD	1052	10629048	TRRUST	unexamined
CEBPD	1052	8385337	TRRUST	unexamined
CEBPD	1052	24810056	TRRUST	unexamined
CEBPE	1053	17688422	HTRIdb_LC	unexamined
CEBPE	1053	10453008	InnateDB	unexamined
CEBPE	1053	10233885	InnateDB	unexamined
CEBPE	1053	12571239	InnateDB	unexamined
CEBPE	1053	12522000	InnateDB	unexamined
CEBPE	1053	15588942	InnateDB	unexamined
CEBPE	1053	18203738	InnateDB	unexamined
CEBPE	1053	12202480	InnateDB	unexamined
CEBPE	1053	15016648	InnateDB	unexamined
CEBPE	1053	18272588	InnateDB	unexamined
CEBPE	1053	16019164	ORegAnno_LC	unexamined
CEBPE	1053	15933209	ORegAnno_LC	unexamined
CEBPE	1053	29236325	PubMedQuery	unexamined
CEBPE	1053	27342846	PubMedQuery	unexamined
CEBPE	1053	16019164	TRRUST	unexamined
CEBPE	1053	12202480	TRRUST	unexamined
CEBPE	1053	12522000	TRRUST	unexamined
CEBPE	1053	19853299	TRRUST	unexamined
CEBPE	1053	12947005	TRRUST	unexamined
CEBPE	1053	14576045	TRRUST	unexamined
CEBPG	1054	7665092	CytReg	unexamined
CEBPG	1054	12177065	CytReg	unexamined
CEBPG	1054	9360988	InnateDB	unexamined
CEBPG	1054	12177065	InnateDB	unexamined
CEBPG	1054	19782405	InnateDB	unexamined
CEBPG	1054	23160200	PubMedQuery	unexamined
CEBPG	1054	15833715	TRRUST	unexamined
CEBPG	1054	11912209	TRRUST	unexamined
CEBPG	1054	7501458	TRRUST	unexamined
CEBPG	1054	12177065	TRRUST	unexamined
CEBPZ	10153	12805369	HTRIdb_LC	unexamined
CEBPZ	10153	11704838	HTRIdb_LC	unexamined
CEBPZ	10153	15908194	HTRIdb_LC	unexamined
CEBPZ	10153	18275041	HTRIdb_LC	unexamined
CEBPZ	10153	17513780	InnateDB	unexamined
CEBPZ	10153	8910550	TRRUST	unexamined
CEBPZ	10153	12805369	TRRUST	unexamined
CEBPZ	10153	9857074	TRRUST	unexamined
CEBPZ	10153	15087381	TRRUST	unexamined
CEBPZ	10153	11704838	TRRUST	unexamined
CEBPZ	10153	15908194	TRRUST	unexamined
CEBPZ	10153	17251428	TRRUST	unexamined
CENPB	1059	28228545	PubMedQuery	unexamined
CENPB	1059	21712078	PubMedQuery	unexamined
CENPB	1059	16314512	PubMedQuery	unexamined
CENPB	1059	15699019	PubMedQuery	unexamined
CHD1	1105	21969605	PubMedQuery	unexamined
CHD1	1105	21811413	PubMedQuery	unexamined
CHD1	1105	21173268	PubMedQuery	unexamined
CHD1	1105	16415155	PubMedQuery	unexamined
CHD1	1105	26092847	TRRUST	unexamined
CHD3	1107	12431981	InnateDB	unexamined
CHD3	1107	22452853	PubMedQuery	unexamined
CHD3	1107	21931736	PubMedQuery	unexamined
CHD3	1107	20036849	PubMedQuery	unexamined
CHD4	1108	17980631	InnateDB	unexamined
CHD4	1108	27068747	PubMedQuery	unexamined
CHD4	1108	23624931	PubMedQuery	unexamined
CHD4	1108	22575888	PubMedQuery	unexamined
CHD4	1108	21931736	PubMedQuery	unexamined
CHD4	1108	20585571	PubMedQuery	unexamined
CHD4	1108	17922035	PubMedQuery	unexamined
CHD4	1108	11914274	PubMedQuery	unexamined
CHD4	1108	17980631	TRRUST	unexamined
CHD4	1108	22302795	TRRUST	unexamined
CHD4	1108	22531782	TRRUST	unexamined
CHD4	1108	23071088	TRRUST	unexamined
CHD5	26038	26517514	InnateDB	unexamined
CHD5	26038	23168260	PubMedQuery	unexamined
CHD5	26038	21931736	PubMedQuery	unexamined
CHD7	55636	28203701	PubMedQuery	unexamined
CHD7	55636	24293546	PubMedQuery	unexamined
CHD7	55636	19251738	PubMedQuery	unexamined
CHD7	55636	21532573	TRRUST	unexamined
CHD7	55636	23827709	TRRUST	unexamined
CHD8	57680	17938208	InnateDB	unexamined
CHD8	57680	20085832	PubMedQuery	unexamined
CHD8	57680	20085832	TRRUST	unexamined
CHD8	57680	16949368	TRRUST	unexamined
CHD8	57680	19255092	TRRUST	unexamined
CHD8	57680	16452319	TRRUST	unexamined
CHUK	1147	15494311	InnateDB	unexamined
CHUK	1147	15808510	InnateDB	unexamined
CHUK	1147	17643371	InnateDB	unexamined
CHUK	1147	15536134	InnateDB	unexamined
CHUK	1147	22023709	PubMedQuery	unexamined
CHUK	1147	19876726	PubMedQuery	unexamined
CHUK	1147	19079347	PubMedQuery	unexamined
CHUK	1147	16434962	PubMedQuery	unexamined
CHUK	1147	16207722	PubMedQuery	unexamined
CHUK	1147	16007726	PubMedQuery	unexamined
CHUK	1147	15955105	PubMedQuery	unexamined
CHUK	1147	15939554	PubMedQuery	unexamined
CHUK	1147	15837793	PubMedQuery	unexamined
CHUK	1147	15767399	PubMedQuery	unexamined
CHUK	1147	15645469	PubMedQuery	unexamined
CHUK	1147	15611276	PubMedQuery	unexamined
CHUK	1147	15572679	PubMedQuery	unexamined
CHUK	1147	15504755	PubMedQuery	unexamined
CHUK	1147	15494213	PubMedQuery	unexamined
CHUK	1147	15489227	PubMedQuery	unexamined
CHUK	1147	15476283	PubMedQuery	unexamined
CHUK	1147	15362659	PubMedQuery	unexamined
CHUK	1147	15217903	PubMedQuery	unexamined
CHUK	1147	15192014	PubMedQuery	unexamined
CHUK	1147	15096655	PubMedQuery	unexamined
CHUK	1147	14971654	PubMedQuery	unexamined
CHUK	1147	14960283	PubMedQuery	unexamined
CHUK	1147	14576817	PubMedQuery	unexamined
CHUK	1147	12966434	PubMedQuery	unexamined
CHUK	1147	12949248	PubMedQuery	unexamined
CHUK	1147	12940066	PubMedQuery	unexamined
CHUK	1147	12883408	PubMedQuery	unexamined
CHUK	1147	12824047	PubMedQuery	unexamined
CHUK	1147	12769469	PubMedQuery	unexamined
CHUK	1147	12659672	PubMedQuery	unexamined
CHUK	1147	12410564	PubMedQuery	unexamined
CHUK	1147	12357358	PubMedQuery	unexamined
CHUK	1147	12093792	PubMedQuery	unexamined
CHUK	1147	12023051	PubMedQuery	unexamined
CHUK	1147	11986318	PubMedQuery	unexamined
CHUK	1147	11960379	PubMedQuery	unexamined
CHUK	1147	11960367	PubMedQuery	unexamined
CHUK	1147	11821416	PubMedQuery	unexamined
CIC	23152	28643791	PubMedQuery	unexamined
CIC	23152	27974453	PubMedQuery	unexamined
CIC	23152	26416353	PubMedQuery	unexamined
CIC	23152	25388114	PubMedQuery	unexamined
CIC	23152	23370576	PubMedQuery	unexamined
CIC	23152	22014525	PubMedQuery	unexamined
CIC	23152	17350599	PubMedQuery	unexamined
CIC	23152	15890068	PubMedQuery	unexamined
CIITA	4261	18437201	InnateDB	unexamined
CIITA	4261	26229090	PubMedQuery	unexamined
CIITA	4261	26148848	PubMedQuery	unexamined
CIITA	4261	25862816	PubMedQuery	unexamined
CIITA	4261	25793379	PubMedQuery	unexamined
CIITA	4261	25753668	PubMedQuery	unexamined
CIITA	4261	25366989	PubMedQuery	unexamined
CIITA	4261	24634495	PubMedQuery	unexamined
CIITA	4261	23789844	PubMedQuery	unexamined
CIITA	4261	22808135	PubMedQuery	unexamined
CIITA	4261	22645137	PubMedQuery	unexamined
CIITA	4261	21989738	PubMedQuery	unexamined
CIITA	4261	21321116	PubMedQuery	unexamined
CIITA	4261	19758196	PubMedQuery	unexamined
CIITA	4261	19660582	PubMedQuery	unexamined
CIITA	4261	19629181	PubMedQuery	unexamined
CIITA	4261	18437201	PubMedQuery	unexamined
CIITA	4261	17383622	PubMedQuery	unexamined
CIITA	4261	16982896	PubMedQuery	unexamined
CIITA	4261	16982097	PubMedQuery	unexamined
CIITA	4261	16452299	PubMedQuery	unexamined
CIITA	4261	16195385	PubMedQuery	unexamined
CIITA	4261	16166641	PubMedQuery	unexamined
CIITA	4261	15824515	PubMedQuery	unexamined
CIITA	4261	15467734	PubMedQuery	unexamined
CIITA	4261	15247294	TRRUST	unexamined
CIITA	4261	20466061	TRRUST	unexamined
CIITA	4261	16439692	TRRUST	unexamined
CIITA	4261	9858618	TRRUST	unexamined
CIITA	4261	9300700	TRRUST	unexamined
CIITA	4261	22064865	TRRUST	unexamined
CIITA	4261	10329350	TRRUST	unexamined
CIITA	4261	11053628	TRRUST	unexamined
CIITA	4261	7495736	TRRUST	unexamined
CIITA	4261	11332992	TRRUST	unexamined
CIITA	4261	11889043	TRRUST	unexamined
CIITA	4261	9600954	TRRUST	unexamined
CIITA	4261	11823510	TRRUST	unexamined
CIITA	4261	10886240	TRRUST	unexamined
CIITA	4261	11429551	TRRUST	unexamined
CIITA	4261	9300692	TRRUST	unexamined
CIITA	4261	11137213	TRRUST	unexamined
CIITA	4261	11137218	TRRUST	unexamined
CIITA	4261	14563113	TRRUST	unexamined
CIITA	4261	10946277	TRRUST	unexamined
CIITA	4261	17645498	TRRUST	unexamined
CIITA	4261	12052885	TRRUST	unexamined
CIITA	4261	15950283	TRRUST	unexamined
CIITA	4261	15247301	TRRUST	unexamined
CIITA	4261	15814328	TRRUST	unexamined
CIITA	4261	17175541	TRRUST	unexamined
CIITA	4261	22771340	TRRUST	unexamined
CIITA	4261	17143014	TRRUST	unexamined
CITED2	10370	26093302	PubMedQuery	unexamined
CITED2	10370	25414334	PubMedQuery	unexamined
CITED2	10370	23899608	PubMedQuery	unexamined
CITED2	10370	21317192	PubMedQuery	unexamined
CITED2	10370	20547241	PubMedQuery	unexamined
CITED2	10370	16619037	PubMedQuery	unexamined
CITED2	10370	16619037	TFactS	unexamined
CITED2	10370	12960175	TRRUST	unexamined
CITED2	10370	18358466	TRRUST	unexamined
CITED2	10370	19757380	TRRUST	unexamined
CITED2	10370	24083546	TRRUST	unexamined
CITED2	10370	16619037	TRRUST	unexamined
CITED2	10370	18495890	TRRUST	unexamined
CITED2	10370	17537799	TRRUST	unexamined
CLOCK	9575	28637769	ENdb	unexamined
CLOCK	9575	24060274	InnateDB	unexamined
CLOCK	9575	31685794	PubMedQuery	unexamined
CLOCK	9575	30716535	PubMedQuery	unexamined
CLOCK	9575	28434151	PubMedQuery	unexamined
CLOCK	9575	28414715	PubMedQuery	unexamined
CLOCK	9575	27821487	PubMedQuery	unexamined
CLOCK	9575	27773697	PubMedQuery	unexamined
CLOCK	9575	27507854	PubMedQuery	unexamined
CLOCK	9575	27385050	PubMedQuery	unexamined
CLOCK	9575	26811051	PubMedQuery	unexamined
CLOCK	9575	26586835	PubMedQuery	unexamined
CLOCK	9575	26544624	PubMedQuery	unexamined
CLOCK	9575	26471974	PubMedQuery	unexamined
CLOCK	9575	26323038	PubMedQuery	unexamined
CLOCK	9575	25662462	PubMedQuery	unexamined
CLOCK	9575	25662458	PubMedQuery	unexamined
CLOCK	9575	25544291	PubMedQuery	unexamined
CLOCK	9575	25012192	PubMedQuery	unexamined
CLOCK	9575	24610784	PubMedQuery	unexamined
CLOCK	9575	24582500	PubMedQuery	unexamined
CLOCK	9575	24389417	PubMedQuery	unexamined
CLOCK	9575	24385426	PubMedQuery	unexamined
CLOCK	9575	24277852	PubMedQuery	unexamined
CLOCK	9575	24043798	PubMedQuery	unexamined
CLOCK	9575	23831463	PubMedQuery	unexamined
CLOCK	9575	23818596	PubMedQuery	unexamined
CLOCK	9575	23808423	PubMedQuery	unexamined
CLOCK	9575	23785138	PubMedQuery	unexamined
CLOCK	9575	23776671	PubMedQuery	unexamined
CLOCK	9575	23699513	PubMedQuery	unexamined
CLOCK	9575	23567972	PubMedQuery	unexamined
CLOCK	9575	23429911	PubMedQuery	unexamined
CLOCK	9575	23142819	PubMedQuery	unexamined
CLOCK	9575	23027948	PubMedQuery	unexamined
CLOCK	9575	23027938	PubMedQuery	unexamined
CLOCK	9575	22947103	PubMedQuery	unexamined
CLOCK	9575	22923437	PubMedQuery	unexamined
CLOCK	9575	22894897	PubMedQuery	unexamined
CLOCK	9575	22674256	PubMedQuery	unexamined
CLOCK	9575	22665493	PubMedQuery	unexamined
CLOCK	9575	22431615	PubMedQuery	unexamined
CLOCK	9575	22403178	PubMedQuery	unexamined
CLOCK	9575	22190341	PubMedQuery	unexamined
CLOCK	9575	22039518	PubMedQuery	unexamined
CLOCK	9575	21856285	PubMedQuery	unexamined
CLOCK	9575	21811413	PubMedQuery	unexamined
CLOCK	9575	21803941	PubMedQuery	unexamined
CLOCK	9575	21725993	PubMedQuery	unexamined
CLOCK	9575	21703244	PubMedQuery	unexamined
CLOCK	9575	21690409	PubMedQuery	unexamined
CLOCK	9575	21628572	PubMedQuery	unexamined
CLOCK	9575	21479263	PubMedQuery	unexamined
CLOCK	9575	21401525	PubMedQuery	unexamined
CLOCK	9575	21393543	PubMedQuery	unexamined
CLOCK	9575	21074606	PubMedQuery	unexamined
CLOCK	9575	20937769	PubMedQuery	unexamined
CLOCK	9575	20930143	PubMedQuery	unexamined
CLOCK	9575	20817722	PubMedQuery	unexamined
CLOCK	9575	20675579	PubMedQuery	unexamined
CLOCK	9575	20534529	PubMedQuery	unexamined
CLOCK	9575	20215567	PubMedQuery	unexamined
CLOCK	9575	19861541	PubMedQuery	unexamined
CLOCK	9575	19625730	PubMedQuery	unexamined
CLOCK	9575	19616057	PubMedQuery	unexamined
CLOCK	9575	19581286	PubMedQuery	unexamined
CLOCK	9575	19228794	PubMedQuery	unexamined
CLOCK	9575	19138663	PubMedQuery	unexamined
CLOCK	9575	19032342	PubMedQuery	unexamined
CLOCK	9575	18948219	PubMedQuery	unexamined
CLOCK	9575	18773899	PubMedQuery	unexamined
CLOCK	9575	17928134	PubMedQuery	unexamined
CLOCK	9575	17823250	PubMedQuery	unexamined
CLOCK	9575	17204240	PubMedQuery	unexamined
CLOCK	9575	16093318	PubMedQuery	unexamined
CLOCK	9575	16051148	PubMedQuery	unexamined
CLOCK	9575	16006522	PubMedQuery	unexamined
CLOCK	9575	16000406	PubMedQuery	unexamined
CLOCK	9575	15774559	PubMedQuery	unexamined
CLOCK	9575	15761026	PubMedQuery	unexamined
CLOCK	9575	15649364	PubMedQuery	unexamined
CLOCK	9575	15500444	PubMedQuery	unexamined
CLOCK	9575	15315827	PubMedQuery	unexamined
CLOCK	9575	12856949	PubMedQuery	unexamined
CLOCK	9575	12546820	PubMedQuery	unexamined
CLOCK	9575	12397359	PubMedQuery	unexamined
CLOCK	9575	11532152	PubMedQuery	unexamined
CLOCK	9575	18252768	TFe	unexamined
CLOCK	9575	15699353	TFe	unexamined
CLOCK	9575	15817303	TRRUST	unexamined
CLOCK	9575	16474407	TRRUST	unexamined
CLOCK	9575	12397359	TRRUST	unexamined
CLOCK	9575	12544823	TRRUST	unexamined
CLOCK	9575	15147242	TRRUST	unexamined
CLOCK	9575	16267380	TRRUST	unexamined
CLOCK	9575	21479263	TRRUST	unexamined
CLOCK	9575	24051492	TRRUST	unexamined
CLOCK	9575	20400680	TRRUST	unexamined
CLOCK	9575	20868778	TRRUST	unexamined
CLOCK	9575	19032342	TRRUST	unexamined
CLOCK	9575	17848551	TRRUST	unexamined
CLOCK	9575	20658528	TRRUST	unexamined
CLOCK	9575	20674862	TRRUST	unexamined
CLOCK	9575	18458078	TRRUST	unexamined
CLOCK	9575	17660446	TRRUST	unexamined
CLOCK	9575	22750052	TRRUST	unexamined
CLOCK	9575	21164265	TRRUST	unexamined
CLOCK	9575	17994337	TRRUST	unexamined
CLOCK	9575	20551151	TRRUST	unexamined
CLOCK	9575	17431006	TRRUST	unexamined
CNBP	7555	24594223	PubMedQuery	unexamined
CNBP	7555	23774591	PubMedQuery	unexamined
CNBP	7555	14722159	PubMedQuery	unexamined
CNBP	7555	23774591	TRRUST	unexamined
CNOT3	4849	27899379	PubMedQuery	unexamined
CNOT3	4849	19339689	TRRUST	unexamined
CNOT7	29883	23386060	PubMedQuery	unexamined
CNOT7	29883	17451368	TRRUST	unexamined
CNOT7	29883	15937477	TRRUST	unexamined
CNOT8	9337	23386060	PubMedQuery	unexamined
CNOT8	9337	15937477	TRRUST	unexamined
COMMD3-BMI1	100532731	24392139	TRRUST	unexamined
COMMD3-BMI1	100532731	18371338	TRRUST	unexamined
COMMD3-BMI1	100532731	19270157	TRRUST	unexamined
COMMD3-BMI1	100532731	15964995	TRRUST	unexamined
COMMD3-BMI1	100532731	20808772	TRRUST	unexamined
COMMD3-BMI1	100532731	19351856	TRRUST	unexamined
COMMD3-BMI1	100532731	21088222	TRRUST	unexamined
COMMD3-BMI1	100532731	22351929	TRRUST	unexamined
COMMD3-BMI1	100532731	25348805	TRRUST	unexamined
COMMD3-BMI1	100532731	22614013	TRRUST	unexamined
COMMD3-BMI1	100532731	22185780	TRRUST	unexamined
COMMD3-BMI1	100532731	18411339	TRRUST	unexamined
COP1	64326	22988111	PubMedQuery	unexamined
COP1	64326	12615916	TRRUST	unexamined
COP1	64326	20062082	TRRUST	unexamined
COPS5	10987	21689417	PubMedQuery	unexamined
COPS5	10987	15139020	PubMedQuery	unexamined
COPS5	10987	16951171	TRRUST	unexamined
COPS5	10987	12542982	TRRUST	unexamined
COPS5	10987	15139020	TRRUST	unexamined
CORO2A	7464	21331046	InnateDB	unexamined
CPEB1	64506	20339377	PubMedQuery	unexamined
CPEB1	64506	18246541	PubMedQuery	unexamined
CRABP2	1382	20979027	PubMedQuery	unexamined
CRABP2	1382	16166294	TRRUST	unexamined
CREB1	1385	18334541	CytReg	unexamined
CREB1	1385	11907114	CytReg	unexamined
CREB1	1385	15879136	CytReg	unexamined
CREB1	1385	16713974	CytReg	unexamined
CREB1	1385	18641343	CytReg	unexamined
CREB1	1385	7759501	CytReg	unexamined
CREB1	1385	10383163	CytReg	unexamined
CREB1	1385	24038085	CytReg	unexamined
CREB1	1385	12370343	CytReg	unexamined
CREB1	1385	12626549	CytReg	unexamined
CREB1	1385	8814256	CytReg	unexamined
CREB1	1385	20160059	CytReg	unexamined
CREB1	1385	23874122	CytReg	unexamined
CREB1	1385	17471497	CytReg	unexamined
CREB1	1385	10540320	CytReg	unexamined
CREB1	1385	17202341	CytReg	unexamined
CREB1	1385	19564345	CytReg	unexamined
CREB1	1385	26408955	CytReg	unexamined
CREB1	1385	16443828	CytReg	unexamined
CREB1	1385	11413310	CytReg	unexamined
CREB1	1385	12388374	CytReg	unexamined
CREB1	1385	7513046	CytReg	unexamined
CREB1	1385	11776974	CytReg	unexamined
CREB1	1385	28148567	CytReg	unexamined
CREB1	1385	15731115	CytReg	unexamined
CREB1	1385	16914731	CytReg	unexamined
CREB1	1385	17053039	CytReg	unexamined
CREB1	1385	19880655	CytReg	unexamined
CREB1	1385	20889550	CytReg	unexamined
CREB1	1385	23024062	ENdb	unexamined
CREB1	1385	23321477	ENdb	unexamined
CREB1	1385	19340300	HTRIdb_LC	unexamined
CREB1	1385	8803927	HTRIdb_LC	unexamined
CREB1	1385	18599546	HTRIdb_LC	unexamined
CREB1	1385	11907114	HTRIdb_LC	unexamined
CREB1	1385	15879136	HTRIdb_LC	unexamined
CREB1	1385	18641343	HTRIdb_LC	unexamined
CREB1	1385	19564345	HTRIdb_LC	unexamined
CREB1	1385	20149803	HTRIdb_LC	unexamined
CREB1	1385	18676374	HTRIdb_LC	unexamined
CREB1	1385	20136501	HTRIdb_LC	unexamined
CREB1	1385	8999965	HTRIdb_LC	unexamined
CREB1	1385	21075212	HTRIdb_LC	unexamined
