Node	Node_Long	Definition	OntologyScope
UBERON_0011390	http://purl.obolibrary.org/obo/UBERON_0011390	pudendal nerve	UBERON
UBERON_0009075	http://purl.obolibrary.org/obo/UBERON_0009075	membrana tympaniformis	UBERON
UBERON_0010060	http://purl.obolibrary.org/obo/UBERON_0010060	pharyngeal opening of pharyngotympanic tube	UBERON
UBERON_0010065	http://purl.obolibrary.org/obo/UBERON_0010065	auditory meatus epithelium	UBERON
UBERON_0010066	http://purl.obolibrary.org/obo/UBERON_0010066	tympanic plate	UBERON
UBERON_0010063	http://purl.obolibrary.org/obo/UBERON_0010063	tympanic cavity epithelium	UBERON
UBERON_0010064	http://purl.obolibrary.org/obo/UBERON_0010064	open anatomical space	UBERON
UBERON_0010069	http://purl.obolibrary.org/obo/UBERON_0010069	outer epithelial layer of tympanic membrane	UBERON
UBERON_6000094	http://purl.obolibrary.org/obo/UBERON_6000094	clypeo-labral anlage in statu nascendi	UBERON
UBERON_6000097	http://purl.obolibrary.org/obo/UBERON_6000097	cephalic furrow	UBERON
UBERON_6000096	http://purl.obolibrary.org/obo/UBERON_6000096	ventral furrow	UBERON
UBERON_0009076	http://purl.obolibrary.org/obo/UBERON_0009076	membrana tympaniformis lateralis	UBERON
UBERON_0009077	http://purl.obolibrary.org/obo/UBERON_0009077	membrana tympaniformis medialis	UBERON
UBERON_0009078	http://purl.obolibrary.org/obo/UBERON_0009078	pessulus	UBERON
UBERON_0009060	http://purl.obolibrary.org/obo/UBERON_0009060	air sac	UBERON
UBERON_0009061	http://purl.obolibrary.org/obo/UBERON_0009061	anterior air sac	UBERON
UBERON_0010050	http://purl.obolibrary.org/obo/UBERON_0010050	infralabial gland	UBERON
UBERON_0009062	http://purl.obolibrary.org/obo/UBERON_0009062	posterior air sac	UBERON
UBERON_0010051	http://purl.obolibrary.org/obo/UBERON_0010051	dorsal patch of Leydig's organ	UBERON
UBERON_0009063	http://purl.obolibrary.org/obo/UBERON_0009063	interclavicular air sac	UBERON
UBERON_0011380	http://purl.obolibrary.org/obo/UBERON_0011380	female external urethral sphincter	UBERON
UBERON_0009064	http://purl.obolibrary.org/obo/UBERON_0009064	cervical air sac	UBERON
UBERON_0011386	http://purl.obolibrary.org/obo/UBERON_0011386	facial modiolus	UBERON
UBERON_0010054	http://purl.obolibrary.org/obo/UBERON_0010054	malleus cartilage element	UBERON
UBERON_0011385	http://purl.obolibrary.org/obo/UBERON_0011385	parotidoauricular muscle	UBERON
UBERON_0010055	http://purl.obolibrary.org/obo/UBERON_0010055	stapes cartilage element	UBERON
UBERON_0011384	http://purl.obolibrary.org/obo/UBERON_0011384	superior pancreaticoduodenal vein	UBERON
UBERON_0010052	http://purl.obolibrary.org/obo/UBERON_0010052	mucosa of dorsum of tongue	UBERON
UBERON_0011383	http://purl.obolibrary.org/obo/UBERON_0011383	inferior pancreaticoduodenal vein	UBERON
UBERON_0010053	http://purl.obolibrary.org/obo/UBERON_0010053	echolocation organ	UBERON
UBERON_0010059	http://purl.obolibrary.org/obo/UBERON_0010059	hypoglossal cord	UBERON
UBERON_0011389	http://purl.obolibrary.org/obo/UBERON_0011389	bulbospongiosus muscle	UBERON
UBERON_0010056	http://purl.obolibrary.org/obo/UBERON_0010056	future tongue	UBERON
UBERON_0011388	http://purl.obolibrary.org/obo/UBERON_0011388	male bulbospongiosus muscle	UBERON
UBERON_0011387	http://purl.obolibrary.org/obo/UBERON_0011387	constrictor vulvae muscle	UBERON
UBERON_0010057	http://purl.obolibrary.org/obo/UBERON_0010057	hypopharyngeal eminence	UBERON
UBERON_0010049	http://purl.obolibrary.org/obo/UBERON_0010049	supralabial gland	UBERON
UBERON_2000788	http://purl.obolibrary.org/obo/UBERON_2000788	mesenchyme dorsal fin	UBERON
UBERON_0009065	http://purl.obolibrary.org/obo/UBERON_0009065	anterior thoracic air sac	UBERON
UBERON_0009066	http://purl.obolibrary.org/obo/UBERON_0009066	posterior thoracic air sac	UBERON
UBERON_0009067	http://purl.obolibrary.org/obo/UBERON_0009067	abdominal air sac	UBERON
UBERON_0009050	http://purl.obolibrary.org/obo/UBERON_0009050	nucleus of solitary tract	UBERON
UBERON_0011371	http://purl.obolibrary.org/obo/UBERON_0011371	sternocephalicus muscle	UBERON
UBERON_0009051	http://purl.obolibrary.org/obo/UBERON_0009051	gelatinous nucleus of solitary tract	UBERON
UBERON_0010040	http://purl.obolibrary.org/obo/UBERON_0010040	stomach non-glandular epithelium	UBERON
UBERON_0011370	http://purl.obolibrary.org/obo/UBERON_0011370	transverse process of atlas	UBERON
UBERON_0009052	http://purl.obolibrary.org/obo/UBERON_0009052	medial nucleus of solitary tract	UBERON
UBERON_0009053	http://purl.obolibrary.org/obo/UBERON_0009053	dorsal nucleus of trapezoid body	UBERON
UBERON_0011375	http://purl.obolibrary.org/obo/UBERON_0011375	skin of prepuce of clitoris	UBERON
UBERON_0011374	http://purl.obolibrary.org/obo/UBERON_0011374	prepuce	UBERON
UBERON_0010041	http://purl.obolibrary.org/obo/UBERON_0010041	median ovary	UBERON
UBERON_0010042	http://purl.obolibrary.org/obo/UBERON_0010042	1st arch mesenchyme	UBERON
UBERON_0010047	http://purl.obolibrary.org/obo/UBERON_0010047	oral gland	UBERON
UBERON_0011379	http://purl.obolibrary.org/obo/UBERON_0011379	male external urethral sphincter	UBERON
UBERON_0010048	http://purl.obolibrary.org/obo/UBERON_0010048	Duvernoy's gland	UBERON
UBERON_0010045	http://purl.obolibrary.org/obo/UBERON_0010045	1st arch maxillary mesenchyme	UBERON
UBERON_0011377	http://purl.obolibrary.org/obo/UBERON_0011377	femorothoracic muscle	UBERON
UBERON_0035304	http://purl.obolibrary.org/obo/UBERON_0035304	branch of ulnar artery	UBERON
UBERON_0010046	http://purl.obolibrary.org/obo/UBERON_0010046	entire pharyngeal arch associated mesenchyme	UBERON
UBERON_0011376	http://purl.obolibrary.org/obo/UBERON_0011376	iliothoracic muscle	UBERON
UBERON_0010038	http://purl.obolibrary.org/obo/UBERON_0010038	fundic gastric gland	UBERON
UBERON_0010039	http://purl.obolibrary.org/obo/UBERON_0010039	food storage organ	UBERON
UBERON_0011369	http://purl.obolibrary.org/obo/UBERON_0011369	omotransversarius muscle	UBERON
UBERON_0009054	http://purl.obolibrary.org/obo/UBERON_0009054	open circulatory system	UBERON
UBERON_0009055	http://purl.obolibrary.org/obo/UBERON_0009055	closed circulatory system	UBERON
UBERON_0009056	http://purl.obolibrary.org/obo/UBERON_0009056	two-pass circulatory system	UBERON
UBERON_0009057	http://purl.obolibrary.org/obo/UBERON_0009057	one-pass circulatory system	UBERON
UBERON_0009058	http://purl.obolibrary.org/obo/UBERON_0009058	faveolus	UBERON
UBERON_0011360	http://purl.obolibrary.org/obo/UBERON_0011360	ampulla caudalis	UBERON
UBERON_0009040	http://purl.obolibrary.org/obo/UBERON_0009040	deep circumflex iliac artery	UBERON
UBERON_0009041	http://purl.obolibrary.org/obo/UBERON_0009041	superficial circumflex iliac artery	UBERON
UBERON_0009042	http://purl.obolibrary.org/obo/UBERON_0009042	prostatic venous plexus	UBERON
UBERON_0011364	http://purl.obolibrary.org/obo/UBERON_0011364	cleidocephalicus muscle	UBERON
UBERON_0010032	http://purl.obolibrary.org/obo/UBERON_0010032	anterior part of tongue	UBERON
UBERON_0011363	http://purl.obolibrary.org/obo/UBERON_0011363	cranial lymph vasculature	UBERON
UBERON_0010033	http://purl.obolibrary.org/obo/UBERON_0010033	posterior part of tongue	UBERON
UBERON_0011362	http://purl.obolibrary.org/obo/UBERON_0011362	cranial blood vasculature	UBERON
UBERON_0010030	http://purl.obolibrary.org/obo/UBERON_0010030	ventral part of pharyngeal pouch 5	UBERON
UBERON_0010031	http://purl.obolibrary.org/obo/UBERON_0010031	6th arch mesenchyme	UBERON
UBERON_0035310	http://purl.obolibrary.org/obo/UBERON_0035310	inferolateral surface of prostate	UBERON
UBERON_0011368	http://purl.obolibrary.org/obo/UBERON_0011368	brachiocephalic muscle	UBERON
UBERON_0010036	http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus	UBERON
UBERON_0035313	http://purl.obolibrary.org/obo/UBERON_0035313	posterior wall of laryngopharynx	UBERON
UBERON_0011366	http://purl.obolibrary.org/obo/UBERON_0011366	cleidobrachialis muscle	UBERON
UBERON_0010034	http://purl.obolibrary.org/obo/UBERON_0010034	copula linguae	UBERON
UBERON_0010029	http://purl.obolibrary.org/obo/UBERON_0010029	dorsal part of pharyngeal pouch 5	UBERON
UBERON_0010027	http://purl.obolibrary.org/obo/UBERON_0010027	dorsal part of pharyngeal pouch 4	UBERON
UBERON_0011359	http://purl.obolibrary.org/obo/UBERON_0011359	urophysis	UBERON
UBERON_0011358	http://purl.obolibrary.org/obo/UBERON_0011358	infundibular organ	UBERON
UBERON_0010028	http://purl.obolibrary.org/obo/UBERON_0010028	ventral part of pharyngeal pouch 4	UBERON
UBERON_0035307	http://purl.obolibrary.org/obo/UBERON_0035307	branch of vertebral artery	UBERON
UBERON_0009044	http://purl.obolibrary.org/obo/UBERON_0009044	pudendal venous plexus	UBERON
UBERON_0009046	http://purl.obolibrary.org/obo/UBERON_0009046	inferior external pudendal vein	UBERON
UBERON_0009047	http://purl.obolibrary.org/obo/UBERON_0009047	superior external pudendal vein	UBERON
UBERON_0009048	http://purl.obolibrary.org/obo/UBERON_0009048	deep external pudendal vein	UBERON
UBERON_0009049	http://purl.obolibrary.org/obo/UBERON_0009049	superficial external pudendal vein	UBERON
UBERON_0001947	http://purl.obolibrary.org/obo/UBERON_0001947	red nucleus	UBERON
UBERON_0001946	http://purl.obolibrary.org/obo/UBERON_0001946	inferior colliculus	UBERON
UBERON_0001949	http://purl.obolibrary.org/obo/UBERON_0001949	gingival epithelium	UBERON
UBERON_0001948	http://purl.obolibrary.org/obo/UBERON_0001948	regional part of spinal cord	UBERON
UBERON_0001943	http://purl.obolibrary.org/obo/UBERON_0001943	midbrain tegmentum	UBERON
UBERON_0001942	http://purl.obolibrary.org/obo/UBERON_0001942	medial habenular nucleus	UBERON
UBERON_0001945	http://purl.obolibrary.org/obo/UBERON_0001945	superior colliculus	UBERON
UBERON_0001944	http://purl.obolibrary.org/obo/UBERON_0001944	pretectal region	UBERON
UBERON_0001950	http://purl.obolibrary.org/obo/UBERON_0001950	neocortex	UBERON
UBERON_0001952	http://purl.obolibrary.org/obo/UBERON_0001952	epithelium of oropharynx	UBERON
UBERON_0001951	http://purl.obolibrary.org/obo/UBERON_0001951	epithelium of nasopharynx	UBERON
UBERON_0001936	http://purl.obolibrary.org/obo/UBERON_0001936	tuberomammillary nucleus	UBERON
UBERON_0001935	http://purl.obolibrary.org/obo/UBERON_0001935	ventromedial nucleus of hypothalamus	UBERON
UBERON_0001938	http://purl.obolibrary.org/obo/UBERON_0001938	lateral mammillary nucleus	UBERON
UBERON_0001937	http://purl.obolibrary.org/obo/UBERON_0001937	lateral hypothalamic nucleus	UBERON
UBERON_0001932	http://purl.obolibrary.org/obo/UBERON_0001932	arcuate nucleus of hypothalamus	UBERON
UBERON_0001931	http://purl.obolibrary.org/obo/UBERON_0001931	lateral preoptic nucleus	UBERON
UBERON_0001934	http://purl.obolibrary.org/obo/UBERON_0001934	dorsomedial nucleus of hypothalamus	UBERON
UBERON_0001933	http://purl.obolibrary.org/obo/UBERON_0001933	retrochiasmatic area	UBERON
UBERON_0001939	http://purl.obolibrary.org/obo/UBERON_0001939	medial mammillary nucleus	UBERON
UBERON_0001941	http://purl.obolibrary.org/obo/UBERON_0001941	lateral habenular nucleus	UBERON
UBERON_0001940	http://purl.obolibrary.org/obo/UBERON_0001940	supramammillary nucleus	UBERON
UBERON_0001925	http://purl.obolibrary.org/obo/UBERON_0001925	ventral lateral nucleus of thalamus	UBERON
UBERON_0001924	http://purl.obolibrary.org/obo/UBERON_0001924	paracentral nucleus	UBERON
UBERON_0001927	http://purl.obolibrary.org/obo/UBERON_0001927	medial geniculate body	UBERON
UBERON_0001926	http://purl.obolibrary.org/obo/UBERON_0001926	lateral geniculate body	UBERON
UBERON_0001921	http://purl.obolibrary.org/obo/UBERON_0001921	reuniens nucleus	UBERON
UBERON_0001920	http://purl.obolibrary.org/obo/UBERON_0001920	paraventricular nucleus of thalamus	UBERON
UBERON_0001923	http://purl.obolibrary.org/obo/UBERON_0001923	central medial nucleus	UBERON
UBERON_0001922	http://purl.obolibrary.org/obo/UBERON_0001922	parafascicular nucleus	UBERON
UBERON_0001929	http://purl.obolibrary.org/obo/UBERON_0001929	supraoptic nucleus	UBERON
UBERON_0001928	http://purl.obolibrary.org/obo/UBERON_0001928	preoptic area	UBERON
UBERON_0001930	http://purl.obolibrary.org/obo/UBERON_0001930	paraventricular nucleus of hypothalamus	UBERON
UBERON_0001914	http://purl.obolibrary.org/obo/UBERON_0001914	colostrum	UBERON
UBERON_0001913	http://purl.obolibrary.org/obo/UBERON_0001913	milk	UBERON
UBERON_0001916	http://purl.obolibrary.org/obo/UBERON_0001916	endothelium of arteriole	UBERON
UBERON_0001915	http://purl.obolibrary.org/obo/UBERON_0001915	endothelium of capillary	UBERON
UBERON_0001910	http://purl.obolibrary.org/obo/UBERON_0001910	medial forebrain bundle	UBERON
UBERON_0001912	http://purl.obolibrary.org/obo/UBERON_0001912	lobule of mammary gland	UBERON
UBERON_0001911	http://purl.obolibrary.org/obo/UBERON_0001911	mammary gland	UBERON
UBERON_0001918	http://purl.obolibrary.org/obo/UBERON_0001918	endothelium of venule	UBERON
UBERON_0001917	http://purl.obolibrary.org/obo/UBERON_0001917	endothelium of artery	UBERON
UBERON_0001919	http://purl.obolibrary.org/obo/UBERON_0001919	endothelium of vein	UBERON
UBERON_0001987	http://purl.obolibrary.org/obo/UBERON_0001987	placenta	UBERON
UBERON_0001986	http://purl.obolibrary.org/obo/UBERON_0001986	endothelium	UBERON
UBERON_0001989	http://purl.obolibrary.org/obo/UBERON_0001989	superior cervical ganglion	UBERON
UBERON_0001988	http://purl.obolibrary.org/obo/UBERON_0001988	feces	UBERON
UBERON_0012644	http://purl.obolibrary.org/obo/UBERON_0012644	trophosome	UBERON
UBERON_0011313	http://purl.obolibrary.org/obo/UBERON_0011313	posterior subdivision of masseter	UBERON
UBERON_0012643	http://purl.obolibrary.org/obo/UBERON_0012643	plume	UBERON
UBERON_0011312	http://purl.obolibrary.org/obo/UBERON_0011312	hyoepiglottic muscle	UBERON
UBERON_0011311	http://purl.obolibrary.org/obo/UBERON_0011311	hyoepiglottic ligament	UBERON
UBERON_0012642	http://purl.obolibrary.org/obo/UBERON_0012642	vestimentum muscle	UBERON
UBERON_0012641	http://purl.obolibrary.org/obo/UBERON_0012641	body of tubeworm	UBERON
UBERON_0011310	http://purl.obolibrary.org/obo/UBERON_0011310	masseteric fossa	UBERON
UBERON_0011306	http://purl.obolibrary.org/obo/UBERON_0011306	deep part of temporalis	UBERON
UBERON_0011305	http://purl.obolibrary.org/obo/UBERON_0011305	superficial part of temporalis	UBERON
UBERON_0011304	http://purl.obolibrary.org/obo/UBERON_0011304	tunicate postabdomen	UBERON
UBERON_2000711	http://purl.obolibrary.org/obo/UBERON_2000711	DEL	UBERON
UBERON_0011303	http://purl.obolibrary.org/obo/UBERON_0011303	lamprey sucker	UBERON
UBERON_2000710	http://purl.obolibrary.org/obo/UBERON_2000710	viscerosensory commissural nucleus of Cajal	UBERON
UBERON_0011309	http://purl.obolibrary.org/obo/UBERON_0011309	body of mandible	UBERON
UBERON_2000712	http://purl.obolibrary.org/obo/UBERON_2000712	internal yolk syncytial layer	UBERON
UBERON_0011308	http://purl.obolibrary.org/obo/UBERON_0011308	pars reflexa of masseter	UBERON
UBERON_2000715	http://purl.obolibrary.org/obo/UBERON_2000715	adductor hyohyoid	UBERON
UBERON_0011307	http://purl.obolibrary.org/obo/UBERON_0011307	suprazygomatic part of temporalis	UBERON
UBERON_0001994	http://purl.obolibrary.org/obo/UBERON_0001994	hyaline cartilage tissue	UBERON
UBERON_2000717	http://purl.obolibrary.org/obo/UBERON_2000717	apical ectodermal ridge median fin fold	UBERON
UBERON_2000716	http://purl.obolibrary.org/obo/UBERON_2000716	afferent portion of pharyngeal arch artery	UBERON
UBERON_0001993	http://purl.obolibrary.org/obo/UBERON_0001993	reticular layer of dermis	UBERON
UBERON_0001996	http://purl.obolibrary.org/obo/UBERON_0001996	elastic cartilage tissue	UBERON
UBERON_0001995	http://purl.obolibrary.org/obo/UBERON_0001995	fibrocartilage	UBERON
UBERON_2000718	http://purl.obolibrary.org/obo/UBERON_2000718	epaxial region somite 27	UBERON
UBERON_0001990	http://purl.obolibrary.org/obo/UBERON_0001990	middle cervical ganglion	UBERON
UBERON_0001992	http://purl.obolibrary.org/obo/UBERON_0001992	papillary layer of dermis	UBERON
UBERON_0001991	http://purl.obolibrary.org/obo/UBERON_0001991	cervical ganglion	UBERON
UBERON_0001979	http://purl.obolibrary.org/obo/UBERON_0001979	venule	UBERON
UBERON_0001976	http://purl.obolibrary.org/obo/UBERON_0001976	epithelium of esophagus	UBERON
UBERON_0001975	http://purl.obolibrary.org/obo/UBERON_0001975	serosa of esophagus	UBERON
UBERON_0001978	http://purl.obolibrary.org/obo/UBERON_0001978	parenchyma of pancreas	UBERON
UBERON_0001977	http://purl.obolibrary.org/obo/UBERON_0001977	blood serum	UBERON
UBERON_0011302	http://purl.obolibrary.org/obo/UBERON_0011302	tunicate tunic	UBERON
UBERON_0011301	http://purl.obolibrary.org/obo/UBERON_0011301	manubrium sternum pre-cartilage condensation	UBERON
UBERON_0011300	http://purl.obolibrary.org/obo/UBERON_0011300	gray matter of telencephalon	UBERON
NA	NA	45158e51:1703bd184be:-474d	UBERON
UBERON_2000701	http://purl.obolibrary.org/obo/UBERON_2000701	ventral arrector	UBERON
UBERON_2000704	http://purl.obolibrary.org/obo/UBERON_2000704	ventral pelvic arrector	UBERON
UBERON_2000703	http://purl.obolibrary.org/obo/UBERON_2000703	ventral motor nucleus trigeminal nerve	UBERON
UBERON_0001983	http://purl.obolibrary.org/obo/UBERON_0001983	crypt of Lieberkuhn	UBERON
UBERON_0001982	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	UBERON
UBERON_0001985	http://purl.obolibrary.org/obo/UBERON_0001985	corneal endothelium	UBERON
UBERON_0001984	http://purl.obolibrary.org/obo/UBERON_0001984	crypt of Lieberkuhn of large intestine	UBERON
UBERON_2000707	http://purl.obolibrary.org/obo/UBERON_2000707	ventral zone	UBERON
UBERON_0001981	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel	UBERON
UBERON_0001980	http://purl.obolibrary.org/obo/UBERON_0001980	arteriole	UBERON
UBERON_0001969	http://purl.obolibrary.org/obo/UBERON_0001969	blood plasma	UBERON
UBERON_0001968	http://purl.obolibrary.org/obo/UBERON_0001968	semen	UBERON
UBERON_0001965	http://purl.obolibrary.org/obo/UBERON_0001965	substantia nigra pars compacta	UBERON
UBERON_0001964	http://purl.obolibrary.org/obo/UBERON_0001964	least splanchnic nerve	UBERON
UBERON_0001967	http://purl.obolibrary.org/obo/UBERON_0001967	reticular lamina of epithelium	UBERON
UBERON_0001966	http://purl.obolibrary.org/obo/UBERON_0001966	substantia nigra pars reticulata	UBERON
UBERON_0012621	http://purl.obolibrary.org/obo/UBERON_0012621	muscle of Aristotle's lantern	UBERON
UBERON_2000740	http://purl.obolibrary.org/obo/UBERON_2000740	epaxial region somite 5	UBERON
UBERON_2000731	http://purl.obolibrary.org/obo/UBERON_2000731	somite 27	UBERON
UBERON_0012615	http://purl.obolibrary.org/obo/UBERON_0012615	umbilical smooth muscle	UBERON
UBERON_2000730	http://purl.obolibrary.org/obo/UBERON_2000730	somite 23	UBERON
UBERON_2000733	http://purl.obolibrary.org/obo/UBERON_2000733	somite 7	UBERON
UBERON_2000732	http://purl.obolibrary.org/obo/UBERON_2000732	somite 3	UBERON
UBERON_2000735	http://purl.obolibrary.org/obo/UBERON_2000735	hemal postzygapophysis	UBERON
UBERON_2000734	http://purl.obolibrary.org/obo/UBERON_2000734	preural vertebra	UBERON
UBERON_0001972	http://purl.obolibrary.org/obo/UBERON_0001972	submucosa of esophagus	UBERON
UBERON_2000739	http://purl.obolibrary.org/obo/UBERON_2000739	epaxial region somite 11	UBERON
UBERON_0001971	http://purl.obolibrary.org/obo/UBERON_0001971	gastric juice	UBERON
UBERON_0000642	http://purl.obolibrary.org/obo/UBERON_0000642	suspensory ligament of duodenum	UBERON
