TF_Symbol	TF_Entrez_ID	TF_Ensembl_ID	Lambert	Prev_Curated	SFARI_Score	SFARI_Syndromic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZNF93	81931	ENSG00000184635	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF740	283337	ENSG00000139651	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP3	90326	ENSG00000041988	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF766	90321	ENSG00000196214	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF468	90333	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
LCORL	254251	ENSG00000178177	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF543	125919	ENSG00000178229	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF268	10795	ENSG00000090612	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD6	81789	ENSG00000164296	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF234	10780	ENSG00000263002	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF266	10781	ENSG00000174652	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF589	51385	ENSG00000164048	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF273	10793	ENSG00000198039	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF460	10794	ENSG00000197714	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF641	121274	ENSG00000167528	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF107	51427	ENSG00000196247	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP12	5612	ENSG00000137492	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF611	81856	ENSG00000213020	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF551	90233	ENSG00000204519	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF816	125893	ENSG00000180257	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD4	201798	ENSG00000169989	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB11	27107	ENSG00000066422	TRUE	FALSE	0	0	FALSE	FALSE	0
CHAMP1	283489	ENSG00000198824	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF664	144348	ENSG00000179195	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF286B	729288	ENSG00000249459	TRUE	FALSE	0	0	FALSE	FALSE	0
YBX2	51087	ENSG00000006047	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP4	51078	ENSG00000176946	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF366	167465	ENSG00000178175	TRUE	FALSE	0	0	FALSE	FALSE	0
PROX2	283571	ENSG00000119608	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF211	10520	ENSG00000121417	TRUE	FALSE	0	0	FALSE	FALSE	0
MTERF4	130916	ENSG00000122085	TRUE	FALSE	0	0	FALSE	FALSE	0
CCDC169-SOHLH2	100526761	ENSG00000250709	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF629	23361	ENSG00000102870	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF705B	100132396	ENSG00000215356	TRUE	FALSE	0	0	FALSE	FALSE	0
GSC2	2928	ENSG00000063515	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB8A	653121	ENSG00000160062	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF691	51058	ENSG00000164011	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB42	100128927	ENSG00000179627	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF346	23567	ENSG00000113761	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF639	51193	ENSG00000121864	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF555	148254	ENSG00000186300	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF569	148266	ENSG00000196437	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF570	148268	ENSG00000171827	TRUE	FALSE	0	0	FALSE	FALSE	0
POU5F1B	5462	ENSG00000212993	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF681	148213	ENSG00000196172	TRUE	FALSE	0	0	FALSE	FALSE	0
TERB1	283847	ENSG00000249961	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF714	148206	ENSG00000160352	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF716	441234	ENSG00000182111	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF730	100129543	ENSG00000183850	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4L6	653404	ENSG00000273514	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF98	148198	ENSG00000197360	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF783	100289678	ENSG00000204946	TRUE	FALSE	0	0	FALSE	FALSE	0
PLSCR1	5359	ENSG00000188313	TRUE	FALSE	0	0	FALSE	FALSE	0
OSR1	130497	ENSG00000143867	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF599	148103	ENSG00000153896	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF558	148156	ENSG00000167785	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF706	51123	ENSG00000120963	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR6073	102464826	ENSG00000284094	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF605	100289635	ENSG00000196458	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF843	283933	ENSG00000176723	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF580	51157	ENSG00000213015	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB48	3104	ENSG00000204859	TRUE	FALSE	0	0	FALSE	FALSE	0
FAM200B	285550	ENSG00000237765	TRUE	FALSE	0	0	FALSE	FALSE	0
LIN54	132660	ENSG00000189308	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF429	353088	ENSG00000197013	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF71	58491	ENSG00000197951	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF77	58492	ENSG00000175691	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF445	353274	ENSG00000185219	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF454	285676	ENSG00000178187	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF518B	85460	ENSG00000178163	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBED5	58486	ENSG00000236287	TRUE	FALSE	0	0	FALSE	FALSE	0
LBX2	85474	ENSG00000179528	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF532	55205	ENSG00000074657	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF678	339500	ENSG00000181450	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF250	58500	ENSG00000196150	TRUE	FALSE	0	0	FALSE	FALSE	0
SCRT2	85508	ENSG00000215397	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF737	100129842	ENSG00000237440	TRUE	FALSE	0	0	FALSE	FALSE	0
HOXC5	3222	ENSG00000273046	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF233	353355	ENSG00000159915	TRUE	FALSE	0	0	FALSE	FALSE	0
HOXC12	3228	ENSG00000123407	TRUE	FALSE	0	0	FALSE	FALSE	0
HOXD4	3233	ENSG00000278500	TRUE	FALSE	0	0	FALSE	FALSE	0
HOXD12	3238	ENSG00000170178	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB8B	728116	ENSG00000273274	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF425	155054	ENSG00000204947	TRUE	FALSE	0	0	FALSE	FALSE	0
JRK	8629	ENSG00000234616	TRUE	FALSE	0	0	FALSE	FALSE	0
HMX1	3166	ENSG00000215612	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF654	55279	ENSG00000175105	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF775	285971	ENSG00000196456	TRUE	FALSE	0	0	FALSE	FALSE	0
CGGBP1	8545	ENSG00000163320	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF789	285989	ENSG00000198556	TRUE	FALSE	0	0	FALSE	FALSE	0
HOXA6	3203	ENSG00000106006	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF439	90594	ENSG00000171291	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF257	113835	ENSG00000197134	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF628	89887	ENSG00000197483	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF544	27300	ENSG00000198131	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF799	90576	ENSG00000196466	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF700	90592	ENSG00000196757	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF625	90589	ENSG00000257591	TRUE	FALSE	0	0	FALSE	FALSE	0
TGIF2LY	90655	ENSG00000176679	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF486	90649	ENSG00000256229	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF581	51545	ENSG00000171425	TRUE	FALSE	0	0	FALSE	FALSE	0
TRAFD1	10906	ENSG00000135148	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF835	90485	ENSG00000127903	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR4649	100616346	ENSG00000284412	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN4	387032	ENSG00000187626	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR4800	100616358	ENSG00000284276	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF697	90874	ENSG00000143067	TRUE	FALSE	0	0	FALSE	FALSE	0
DMRTC2	63946	ENSG00000142025	TRUE	FALSE	0	0	FALSE	FALSE	0
HSFY2	159119	ENSG00000169953	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF598	90850	ENSG00000167962	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF667	63934	ENSG00000198046	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP1	55145	ENSG00000131931	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF251	90987	ENSG00000198169	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF354B	117608	ENSG00000178338	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF530	348327	ENSG00000183647	TRUE	FALSE	0	0	FALSE	FALSE	0
ANKZF1	55139	ENSG00000163516	TRUE	FALSE	0	0	FALSE	FALSE	0
PKNOX2	63876	ENSG00000165495	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF786	136051	ENSG00000197362	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF479	90827	ENSG00000185177	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF44	51710	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF865	100507290	ENSG00000261221	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF415	55786	ENSG00000170954	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF683	257101	ENSG00000176083	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF83	55769	ENSG00000167766	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP62	643836	ENSG00000196670	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXJ2	55810	ENSG00000065970	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF48	197407	ENSG00000180035	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXI3	344167	ENSG00000214336	TRUE	FALSE	0	0	FALSE	FALSE	0
EVX2	344191	ENSG00000174279	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF334	55713	ENSG00000198185	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF701	55762	ENSG00000167562	TRUE	FALSE	0	0	FALSE	FALSE	0
SOX30	11063	ENSG00000039600	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF302	55900	ENSG00000089335	TRUE	FALSE	0	0	FALSE	FALSE	0
MSANTD3	91283	ENSG00000066697	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4L1	200350	ENSG00000184492	TRUE	FALSE	0	0	FALSE	FALSE	0
LOC145783	145783	ENSG00000285331	TRUE	FALSE	0	0	FALSE	FALSE	0
TCF23	150921	ENSG00000163792	TRUE	FALSE	0	0	FALSE	FALSE	0
RBSN	64145	ENSG00000131381	TRUE	FALSE	0	0	FALSE	FALSE	0
ZHX1	11244	ENSG00000165156	TRUE	FALSE	0	0	FALSE	FALSE	0
FAM170A	340069	ENSG00000164334	TRUE	FALSE	0	0	FALSE	FALSE	0
MYPOP	339344	ENSG00000176182	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF546	339327	ENSG00000187187	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF260	339324	ENSG00000254004	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF181	339318	ENSG00000197841	TRUE	FALSE	0	0	FALSE	FALSE	0
KAT7	11143	ENSG00000136504	TRUE	FALSE	0	0	FALSE	FALSE	0
MYNN	55892	ENSG00000085274	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF395	55893	ENSG00000186918	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN7	55888	ENSG00000196345	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF704	619279	ENSG00000164684	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF891	101060200	ENSG00000214029	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF800	168850	ENSG00000048405	TRUE	FALSE	0	0	FALSE	FALSE	0
L3MBTL4	91133	ENSG00000154655	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD7	91151	ENSG00000140993	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF682	91120	ENSG00000197124	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF823	55552	ENSG00000197933	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR5572	100847042	ENSG00000284059	TRUE	FALSE	0	0	FALSE	FALSE	0
DBX2	440097	ENSG00000185610	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF680	340252	ENSG00000173041	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF318	24149	ENSG00000171467	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF860	344787	ENSG00000197385	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP69	339559	ENSG00000187815	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF821	55565	ENSG00000102984	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF467	168544	ENSG00000181444	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF331	55422	ENSG00000130844	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF311	282890	ENSG00000197935	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF679	168417	ENSG00000197123	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF620	253639	ENSG00000177842	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF705E	100131539	ENSG00000214534	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP5	168451	ENSG00000177683	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXN2	3344	ENSG00000170802	TRUE	FALSE	0	0	FALSE	FALSE	0
LOC105373378	105373378	ENSG00000063587	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF705D	728957	ENSG00000215343	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF92	168374	ENSG00000146757	TRUE	FALSE	0	0	FALSE	FALSE	0
CCDC17	149483	ENSG00000159588	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF446	55663	ENSG00000083838	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF692	55657	ENSG00000171163	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF416	55659	ENSG00000083817	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF792	126375	ENSG00000180884	TRUE	FALSE	0	0	FALSE	FALSE	0
ASCL5	647219	ENSG00000232237	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP41	286128	ENSG00000181638	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF280C	55609	ENSG00000056277	TRUE	FALSE	0	0	FALSE	FALSE	0
SP110	3431	ENSG00000135899	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF428	126299	ENSG00000131116	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF57	126295	ENSG00000171970	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF787	126208	ENSG00000142409	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF736	728927	ENSG00000234444	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF407	55628	ENSG00000215421	TRUE	FALSE	0	0	FALSE	FALSE	0
RFX7	64864	ENSG00000181827	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR632	693217	ENSG00000207928	TRUE	FALSE	0	0	FALSE	FALSE	0
CREB3L2	64764	ENSG00000182158	TRUE	FALSE	0	0	FALSE	FALSE	0
HSFX2	100130086	ENSG00000268738	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF805	390980	ENSG00000204524	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR1469	100302258	ENSG00000222651	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF793	390927	ENSG00000188227	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP8	199745	ENSG00000161277	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF585A	199704	ENSG00000196967	TRUE	FALSE	0	0	FALSE	FALSE	0
ATF6B	1388	ENSG00000213676	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF627	199692	ENSG00000198551	TRUE	FALSE	0	0	FALSE	FALSE	0
CREBL2	1389	ENSG00000111269	TRUE	FALSE	0	0	FALSE	FALSE	0
LOC100506403	100506403	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF727	442319	ENSG00000257482	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXB2	442425	ENSG00000204612	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF618	114991	ENSG00000157657	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF705G	100131980	ENSG00000215372	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF845	91664	ENSG00000213799	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF765	91661	ENSG00000196417	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF830	91603	ENSG00000198783	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN23	222696	ENSG00000187987	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN31	64288	ENSG00000235109	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF502	91392	ENSG00000196653	TRUE	FALSE	0	0	FALSE	FALSE	0
SP140	11262	ENSG00000079263	TRUE	FALSE	0	0	FALSE	FALSE	0
IKZF5	64376	ENSG00000095574	TRUE	FALSE	0	0	FALSE	FALSE	0
FERD3L	222894	ENSG00000146618	TRUE	FALSE	0	0	FALSE	FALSE	0
GPBP1L1	60313	ENSG00000159592	TRUE	FALSE	0	0	FALSE	FALSE	0
EBF2	64641	ENSG00000221818	TRUE	FALSE	0	0	FALSE	FALSE	0
RHOXF2B	727940	ENSG00000203989	TRUE	FALSE	0	0	FALSE	FALSE	0
CSRNP1	64651	ENSG00000144655	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR196B	442920	ENSG00000283745	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF574	64763	ENSG00000105732	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXN3	1112	ENSG00000053254	TRUE	FALSE	0	0	FALSE	FALSE	0
BHLHA9	727857	ENSG00000205899	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF81	347344	ENSG00000197779	TRUE	FALSE	0	0	FALSE	FALSE	0
NAIF1	203245	ENSG00000171169	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF572	137209	ENSG00000180938	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF484	83744	ENSG00000127081	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF473	25888	ENSG00000142528	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF549	256051	ENSG00000121406	TRUE	FALSE	0	0	FALSE	FALSE	0
AHCTF1	25909	ENSG00000153207	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF449	203523	ENSG00000173275	TRUE	FALSE	0	0	FALSE	FALSE	0
TCF15	6939	ENSG00000125878	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF354A	6940	ENSG00000169131	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF511	118472	ENSG00000198546	TRUE	FALSE	0	0	FALSE	FALSE	0
ZIM3	114026	ENSG00000141946	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB22	9278	ENSG00000236104	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF253	56242	ENSG00000256771	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR4657	100616393	ENSG00000284261	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXI2	399823	ENSG00000186766	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF772	400720	ENSG00000197128	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF880	400713	ENSG00000221923	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF345	25850	ENSG00000251247	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF235	9310	ENSG00000159917	TRUE	FALSE	0	0	FALSE	FALSE	0
HMGN3	9324	ENSG00000118418	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF655	79027	ENSG00000197343	TRUE	FALSE	0	0	FALSE	FALSE	0
ASCL3	56676	ENSG00000176009	TRUE	FALSE	0	0	FALSE	FALSE	0
SCML4	256380	ENSG00000146285	TRUE	FALSE	0	0	FALSE	FALSE	0
TBX10	347853	ENSG00000167800	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF426	79088	ENSG00000130818	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF461	92283	ENSG00000197808	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF585B	92285	ENSG00000245680	TRUE	FALSE	0	0	FALSE	FALSE	0
BORCS8-MEF2B	4207	ENSG00000064489	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF721	170960	ENSG00000182903	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF264	9422	ENSG00000083844	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF431	170959	ENSG00000196705	TRUE	FALSE	0	0	FALSE	FALSE	0
BARHL2	343472	ENSG00000143032	TRUE	FALSE	0	0	FALSE	FALSE	0
CPXCR1	53336	ENSG00000147183	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR4751	100616483	ENSG00000265438	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF688	146542	ENSG00000229809	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF785	146540	ENSG00000197162	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF883	169834	ENSG00000285447	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF597	146434	ENSG00000167981	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF169	169841	ENSG00000175787	TRUE	FALSE	0	0	FALSE	FALSE	0
SNAPC2	6618	ENSG00000104976	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF648	127665	ENSG00000179930	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF619	285267	ENSG00000177873	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF621	285268	ENSG00000172888	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP90	146198	ENSG00000184939	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF324	25799	ENSG00000083812	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF660	285349	ENSG00000144792	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF852	285346	ENSG00000178917	TRUE	FALSE	0	0	FALSE	FALSE	0
HSFX1	100506164	ENSG00000171116	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP2	83591	ENSG00000173451	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF684	127396	ENSG00000117010	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN29	146050	ENSG00000140265	TRUE	FALSE	0	0	FALSE	FALSE	0
OVOL3	728361	ENSG00000105261	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR6764	102466730	ENSG00000283840	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF596	169270	ENSG00000172748	TRUE	FALSE	0	0	FALSE	FALSE	0
SCRT1	83482	ENSG00000261678	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF396	252884	ENSG00000186496	TRUE	FALSE	0	0	FALSE	FALSE	0
GRIK1-AS2	100379661	ENSG00000156273	TRUE	FALSE	0	0	FALSE	FALSE	0
ERAL1	26284	ENSG00000132591	FALSE	TRUE	0	0	FALSE	FALSE	0
NFASC	23114	ENSG00000163531	FALSE	TRUE	0	0	FALSE	FALSE	0
QSOX1	5768	ENSG00000116260	FALSE	TRUE	0	0	FALSE	FALSE	0
INTS13	55726	ENSG00000064102	FALSE	TRUE	0	0	FALSE	FALSE	0
